p_recall,timestamp,time_elapsed,user_id,item_id,history_seen,history_correct
0.75,1159445087,208,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,2,2
0.75,1159445248,161,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,3,3
0.75,1159445489,241,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,4,4
0.75,1159445659,170,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,5,5
0.75,1159445804,145,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,6,6
0.75,1159445955,151,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,7,7
0.75,1160574584,1128629,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,8,8
0.75,1160574724,140,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,9,9
0.75,1160575577,853,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_wav/S/shuo1.wav_Lessons3-6,10,10
0.75,1159445332,292,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,2,2
0.75,1159445506,174,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,3,3
0.75,1159445771,265,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,4,4
0.75,1159445923,152,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,5,5
0.75,1159446100,177,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,6,6
0.75,1159979726,533626,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,7,7
0.75,1160574601,594875,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,8,8
0.75,1160574735,134,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,9,9
0.75,1160575660,925,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_wav/H/hen3.wav_Lessons3-6,10,10
0.75,1159445356,306,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_中國_Lessons3-6,2,2
0.75,1159445521,165,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_中國_Lessons3-6,3,3
0.75,1159445685,164,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_中國_Lessons3-6,4,4
0.75,1159445895,210,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_中國_Lessons3-6,5,5
0.75,1159446082,187,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_中國_Lessons3-6,6,6
0.75,1159979763,533681,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_中國_Lessons3-6,7,7
0.75,1160575296,595533,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_中國_Lessons3-6,8,8
0.75,1159445182,259,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,2,2
0.75,1159445368,186,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,3,3
0.75,1159445629,261,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,4,4
0.75,1159445787,158,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,5,5
0.75,1159445928,141,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,6,6
0.75,1159979720,533792,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,7,7
0.75,1160574591,594871,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,8,8
0.75,1160574770,179,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,9,9
0.75,1160575677,907,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_wav/R/ren2.wav_Lessons3-6,10,10
0.75,1159445340,288,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_很_Lessons3-6,2,2
0.75,1159445487,147,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_很_Lessons3-6,3,3
0.75,1159445631,144,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_很_Lessons3-6,4,4
0.75,1159445818,187,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_很_Lessons3-6,5,5
0.75,1159445950,132,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_很_Lessons3-6,6,6
0.75,1159979737,533787,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_很_Lessons3-6,7,7
0.75,1160574593,594856,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_很_Lessons3-6,8,8
0.75,1160575638,1045,Stu_0f13942ab9c62f7f66a8580cec44a78f,hen3_很_Lessons3-6,9,9
0.75,1159445217,192,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3wen2_法文_Lessons3-6,2,2
0.75,1159445377,160,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3wen2_法文_Lessons3-6,3,3
0.75,1159445651,274,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3wen2_法文_Lessons3-6,4,4
0.75,1159445801,150,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3wen2_法文_Lessons3-6,5,5
0.75,1159446107,306,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3wen2_法文_Lessons3-6,6,6
0.75,1160576022,1129915,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3wen2_法文_Lessons3-6,7,7
0.75,1161086746,510724,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3wen2_法文_Lessons3-6,8,8
0.75,1159445189,262,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,2,2
0.75,1159445350,161,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,3,3
0.75,1159445472,122,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,4,4
0.75,1159445643,171,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,5,5
0.75,1159445785,142,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,6,6
0.75,1159445932,147,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,7,7
0.75,1159446064,132,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,8,8
0.75,1160575632,1129568,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,9,9
0.75,1161086637,511005,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_wav/F/fa3guo2.wav_Lessons3-6,10,10
0.75,1159445099,167,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,2,2
0.75,1159445250,151,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,3,3
0.75,1159445388,138,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,4,4
0.75,1159445533,145,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,5,5
0.75,1159445681,148,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,6,6
0.75,1159445912,231,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,7,7
0.75,1159446084,172,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,8,8
0.75,1159979735,533651,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,9,9
0.75,1160574599,594864,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,10,10
0.75,1160575657,1058,Stu_0f13942ab9c62f7f66a8580cec44a78f,ren2_人_Lessons3-6,11,11
0.75,1159445083,139,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,2,2
0.75,1159445222,139,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,3,3
0.75,1159445364,142,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,4,4
0.75,1159445512,148,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,5,5
0.75,1159445635,123,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,6,6
0.75,1159445919,284,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,7,7
0.75,1159446091,172,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,8,8
0.75,1160575759,1129668,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,9,9
0.75,1161086644,510885,Stu_0f13942ab9c62f7f66a8580cec44a78f,yi4diar3_一點兒_Lessons3-6,10,10
0.75,1159445204,257,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_對了_Lessons3-6,2,2
0.75,1159445335,131,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_對了_Lessons3-6,3,3
0.75,1159445495,160,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_對了_Lessons3-6,4,4
0.75,1159445637,142,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_對了_Lessons3-6,5,5
0.75,1159445910,273,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_對了_Lessons3-6,6,6
0.75,1159446051,141,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_對了_Lessons3-6,7,7
0.75,1160575405,1129354,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_對了_Lessons3-6,8,8
0.75,1160576277,872,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_對了_Lessons3-6,9,9
0.75,1159445233,174,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_wav/Z/zhong1guo2.wav_Lessons3-6,2,2
0.75,1159445531,298,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_wav/Z/zhong1guo2.wav_Lessons3-6,3,3
0.75,1159445666,135,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_wav/Z/zhong1guo2.wav_Lessons3-6,4,4
0.75,1159445907,241,Stu_0f13942ab9c62f7f66a8580cec44a78f,zhong1guo2_wav/Z/zhong1guo2.wav_Lessons3-6,5,5
0.75,1159445246,218,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_wav/M/mei3guo2.wav_Lessons3-6,2,2
0.75,1159445501,255,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_wav/M/mei3guo2.wav_Lessons3-6,3,3
0.75,1159445782,281,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_wav/M/mei3guo2.wav_Lessons3-6,4,4
0.75,1159446044,262,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_wav/M/mei3guo2.wav_Lessons3-6,5,5
0.75,1159979760,533716,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_wav/M/mei3guo2.wav_Lessons3-6,6,6
0.75,1160575707,595947,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_wav/M/mei3guo2.wav_Lessons3-6,7,7
0.75,1161086742,511035,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_wav/M/mei3guo2.wav_Lessons3-6,8,8
0.75,1159445096,177,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,2,2
0.75,1159445328,232,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,3,3
0.75,1159445481,153,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,4,4
0.75,1159445670,189,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,5,5
0.75,1159445798,128,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,6,6
0.75,1159445902,104,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,7,7
0.75,1159446094,192,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,8,8
0.75,1160575617,1129523,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,9,9
0.75,1161086650,511033,Stu_0f13942ab9c62f7f66a8580cec44a78f,fa3guo2_法國_Lessons3-6,10,10
0.75,1159445062,40,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_wav/Y/ying1guo2.wav_Lessons3-6,2,1
0.75,1159445240,178,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_wav/Y/ying1guo2.wav_Lessons3-6,3,2
0.75,1159445499,259,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_wav/Y/ying1guo2.wav_Lessons3-6,4,3
0.75,1159445757,258,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_wav/Y/ying1guo2.wav_Lessons3-6,5,4
0.75,1159446072,315,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_wav/Y/ying1guo2.wav_Lessons3-6,6,5
0.25,1160575716,1129644,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_wav/Y/ying1guo2.wav_Lessons3-6,7,6
0.75,1159445230,163,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,2,2
0.75,1159445379,149,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,3,3
0.75,1159445647,268,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,4,4
0.75,1159445809,162,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,5,5
0.75,1159445914,105,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,6,6
0.75,1159446074,160,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,7,7
0.75,1159979742,533668,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,8,8
0.75,1160575366,595624,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,9,9
0.75,1160575589,223,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,10,10
0.75,1160575808,219,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_wav/G/guo2.wav_Lessons3-6,11,11
0.75,1159445228,15,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_wav/D/dui4le.wav_Lessons3-6,2,1
0.75,1159445387,159,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_wav/D/dui4le.wav_Lessons3-6,3,2
0.75,1159445626,239,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_wav/D/dui4le.wav_Lessons3-6,4,3
0.75,1159445814,188,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_wav/D/dui4le.wav_Lessons3-6,5,4
0.75,1159445953,139,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_wav/D/dui4le.wav_Lessons3-6,6,5
0.75,1160575662,1129709,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_wav/D/dui4le.wav_Lessons3-6,7,6
0.75,1160576286,624,Stu_0f13942ab9c62f7f66a8580cec44a78f,dui4le_wav/D/dui4le.wav_Lessons3-6,8,7
0.75,1159445185,152,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,2,2
0.75,1159445324,139,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,3,3
0.75,1159445504,180,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,4,4
0.75,1159445646,142,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,5,5
0.75,1159445820,174,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,6,6
0.75,1159445935,115,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,7,7
0.75,1159446079,144,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,8,8
0.75,1159979778,533699,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,9,9
0.75,1160574574,594796,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,10,10
0.75,1160575548,974,Stu_0f13942ab9c62f7f66a8580cec44a78f,shuo1_说_Lessons3-6,11,11
0.75,1159445199,161,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,2,2
0.75,1159445370,171,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,3,3
0.75,1159445622,252,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,4,4
0.75,1159445754,132,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,5,5
0.75,1159445897,143,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,6,6
0.75,1159446039,142,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,7,7
0.75,1159446098,59,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,8,8
0.75,1160575579,1129481,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,9,9
0.75,1160575814,235,Stu_0f13942ab9c62f7f66a8580cec44a78f,guo2_國_Lessons3-6,10,10
0.75,1159445195,130,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,2,2
0.75,1159445372,177,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,3,3
0.75,1159445478,106,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,4,4
0.75,1159445624,146,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,5,5
0.75,1159445777,153,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,6,6
0.75,1159445904,127,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,7,7
0.75,1159446049,145,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,8,8
0.75,1159446076,27,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,9,9
0.75,1160575353,1129277,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,10,10
0.75,1160575445,92,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,11,11
0.75,1160575805,360,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,12,12
0.75,1160576407,602,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,13,13
0.75,1161086659,510252,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_哪_Lessons3-6,14,14
0.75,1159445338,263,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_美國_Lessons3-6,2,2
0.75,1159445492,154,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_美國_Lessons3-6,3,3
0.75,1159445763,271,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_美國_Lessons3-6,4,4
0.75,1159445927,164,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_美國_Lessons3-6,5,5
0.75,1159979750,533823,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_美國_Lessons3-6,6,6
0.75,1160575432,595682,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_美國_Lessons3-6,7,7
0.75,1160575733,301,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_美國_Lessons3-6,8,8
0.75,1161086767,511034,Stu_0f13942ab9c62f7f66a8580cec44a78f,mei3guo2_美國_Lessons3-6,9,9
0.75,1159445201,147,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,2,2
0.75,1159445359,158,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,3,3
0.75,1159445469,110,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,4,4
0.75,1159445536,67,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,5,5
0.75,1159445657,121,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,6,6
0.75,1159445807,150,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,7,7
0.75,1159446058,251,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,8,8
0.75,1160575434,1129376,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,9,9
0.75,1160575812,378,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,10,10
0.75,1160576422,610,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,11,11
0.75,1161086672,510250,Stu_0f13942ab9c62f7f66a8580cec44a78f,na3_wav/N/na3.wav_Lessons3-6,12,12
0.75,1159445226,154,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_英國_Lessons3-6,2,2
0.75,1159445394,168,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_英國_Lessons3-6,3,3
0.75,1159445528,134,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_英國_Lessons3-6,4,4
0.75,1159445675,147,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_英國_Lessons3-6,5,5
0.75,1159445825,150,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_英國_Lessons3-6,6,6
0.75,1160575409,1129584,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_英國_Lessons3-6,7,7
0.75,1160575740,331,Stu_0f13942ab9c62f7f66a8580cec44a78f,ying1guo2_英國_Lessons3-6,8,8
0.75,1159978982,194,Stu_0f13942ab9c62f7f66a8580cec44a78f,many_wav/D/duo1.wav_Lessons3-6,2,2
0.75,1159979141,159,Stu_0f13942ab9c62f7f66a8580cec44a78f,many_wav/D/duo1.wav_Lessons3-6,3,3
0.75,1159979315,174,Stu_0f13942ab9c62f7f66a8580cec44a78f,many_wav/D/duo1.wav_Lessons3-6,4,4
0.75,1159979375,60,Stu_0f13942ab9c62f7f66a8580cec44a78f,many_wav/D/duo1.wav_Lessons3-6,5,5
0.75,1159979638,263,Stu_0f13942ab9c62f7f66a8580cec44a78f,many_wav/D/duo1.wav_Lessons3-6,6,6
0.75,1160574291,594653,Stu_0f13942ab9c62f7f66a8580cec44a78f,many_wav/D/duo1.wav_Lessons3-6,7,7
0.75,1160574489,198,Stu_0f13942ab9c62f7f66a8580cec44a78f,many_wav/D/duo1.wav_Lessons3-6,8,8
0.75,1159978990,209,Stu_0f13942ab9c62f7f66a8580cec44a78f,plural_wav/M/men.wav_Lessons3-6,2,2
0.75,1159979201,211,Stu_0f13942ab9c62f7f66a8580cec44a78f,plural_wav/M/men.wav_Lessons3-6,3,3
0.75,1159979479,278,Stu_0f13942ab9c62f7f66a8580cec44a78f,plural_wav/M/men.wav_Lessons3-6,4,4
0.75,1159979651,172,Stu_0f13942ab9c62f7f66a8580cec44a78f,plural_wav/M/men.wav_Lessons3-6,5,5
0.75,1160574302,594651,Stu_0f13942ab9c62f7f66a8580cec44a78f,plural_wav/M/men.wav_Lessons3-6,6,6
0.75,1160574487,185,Stu_0f13942ab9c62f7f66a8580cec44a78f,plural_wav/M/men.wav_Lessons3-6,7,7
0.75,1159979159,358,Stu_0f13942ab9c62f7f66a8580cec44a78f,literature_wav/W/wen2xue2.wav_Lessons3-6,2,2
0.75,1159979468,309,Stu_0f13942ab9c62f7f66a8580cec44a78f,literature_wav/W/wen2xue2.wav_Lessons3-6,3,3
0.75,1159979492,24,Stu_0f13942ab9c62f7f66a8580cec44a78f,literature_wav/W/wen2xue2.wav_Lessons3-6,4,4
0.75,1159979641,149,Stu_0f13942ab9c62f7f66a8580cec44a78f,literature_wav/W/wen2xue2.wav_Lessons3-6,5,5
0.75,1160574318,594677,Stu_0f13942ab9c62f7f66a8580cec44a78f,literature_wav/W/wen2xue2.wav_Lessons3-6,6,6
0.75,1159979009,204,Stu_0f13942ab9c62f7f66a8580cec44a78f,homework_wav/G/gong1ke4.wav_Lessons3-6,2,2
0.75,1159979173,164,Stu_0f13942ab9c62f7f66a8580cec44a78f,homework_wav/G/gong1ke4.wav_Lessons3-6,3,3
0.75,1159979349,176,Stu_0f13942ab9c62f7f66a8580cec44a78f,homework_wav/G/gong1ke4.wav_Lessons3-6,4,4
0.75,1159979486,137,Stu_0f13942ab9c62f7f66a8580cec44a78f,homework_wav/G/gong1ke4.wav_Lessons3-6,5,5
0.75,1159979675,189,Stu_0f13942ab9c62f7f66a8580cec44a78f,homework_wav/G/gong1ke4.wav_Lessons3-6,6,6
0.75,1160574311,594636,Stu_0f13942ab9c62f7f66a8580cec44a78f,homework_wav/G/gong1ke4.wav_Lessons3-6,7,7
0.75,1159978955,170,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,2,2
0.75,1159979165,210,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,3,3
0.75,1159979346,181,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,4,4
0.75,1159979473,127,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,5,5
0.75,1159979504,31,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,6,6
0.75,1159979514,10,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,7,7
0.75,1160574289,594775,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,8,8
0.75,1160574492,203,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,9,9
0.75,1161085505,511013,Stu_0f13942ab9c62f7f66a8580cec44a78f,book_wav/S/shu1.wav_Lessons3-6,10,10
0.75,1159979019,211,Stu_0f13942ab9c62f7f66a8580cec44a78f,engineering_wav/G/gong1cheng2.wav_Lessons3-6,2,2
