p_recall,timestamp,time_elapsed,user_id,item_id,history_seen,history_correct
0.75,1147608633,246,Stu_7e9b923623b956b7542995349b1abdff,postcard_una tarjeta postal_4,2,0
0.25,1147609033,400,Stu_7e9b923623b956b7542995349b1abdff,postcard_una tarjeta postal_4,3,1
0.25,1147608723,262,Stu_7e9b923623b956b7542995349b1abdff,to earn_ganar_4,2,0
0.75,1147608758,35,Stu_7e9b923623b956b7542995349b1abdff,to earn_ganar_4,3,0
0.75,1147608848,90,Stu_7e9b923623b956b7542995349b1abdff,to earn_ganar_4,4,1
0.75,1147609004,156,Stu_7e9b923623b956b7542995349b1abdff,to earn_ganar_4,5,2
0.25,1147608747,277,Stu_7e9b923623b956b7542995349b1abdff,to go on a hike_ir de excursión_4,2,0
0.25,1147608864,117,Stu_7e9b923623b956b7542995349b1abdff,to go on a hike_ir de excursión_4,3,0
0.25,1147608931,67,Stu_7e9b923623b956b7542995349b1abdff,to go on a hike_ir de excursión_4,4,0
0.25,1147608974,43,Stu_7e9b923623b956b7542995349b1abdff,to go on a hike_ir de excursión_4,5,0
0.75,1147608601,35,Stu_7e9b923623b956b7542995349b1abdff,newspaper_un periódico_4,2,0
0.75,1147608718,117,Stu_7e9b923623b956b7542995349b1abdff,newspaper_un periódico_4,3,1
0.25,1147608996,278,Stu_7e9b923623b956b7542995349b1abdff,newspaper_un periódico_4,4,2
0.75,1147608664,40,Stu_7e9b923623b956b7542995349b1abdff,magazine_una revista_4,2,0
0.25,1147608796,132,Stu_7e9b923623b956b7542995349b1abdff,magazine_una revista_4,3,1
0.25,1147608917,121,Stu_7e9b923623b956b7542995349b1abdff,magazine_una revista_4,4,1
0.75,1147608990,73,Stu_7e9b923623b956b7542995349b1abdff,magazine_una revista_4,5,1
0.75,1147608584,32,Stu_7e9b923623b956b7542995349b1abdff,to ride a bicycle_andar en bicicleta_4,2,0
0.75,1147608650,66,Stu_7e9b923623b956b7542995349b1abdff,to ride a bicycle_andar en bicicleta_4,3,1
0.25,1147608779,129,Stu_7e9b923623b956b7542995349b1abdff,to ride a bicycle_andar en bicicleta_4,4,2
0.25,1147608940,161,Stu_7e9b923623b956b7542995349b1abdff,to ride a bicycle_andar en bicicleta_4,5,2
0.25,1147609018,78,Stu_7e9b923623b956b7542995349b1abdff,to ride a bicycle_andar en bicicleta_4,6,2
0.75,1147612058,143,Stu_7e9b923623b956b7542995349b1abdff,to confirm_confirmar_5,2,1
0.75,1147612167,109,Stu_7e9b923623b956b7542995349b1abdff,to confirm_confirmar_5,3,2
0.75,1147612499,332,Stu_7e9b923623b956b7542995349b1abdff,to confirm_confirmar_5,4,3
0.75,1147611982,25,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,2,0
0.75,1147612016,34,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,3,1
0.25,1147612092,76,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,4,2
0.25,1147612134,42,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,5,2
0.25,1147612192,58,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,6,2
0.75,1147612228,36,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,7,2
0.75,1147612266,38,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,8,3
0.75,1147612309,43,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,9,4
0.75,1147612375,66,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,10,5
0.75,1147612456,81,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,11,6
0.75,1147612533,77,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,12,7
0.75,1147612621,88,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,13,8
0.75,1147612768,147,Stu_7e9b923623b956b7542995349b1abdff,to be on vacation_estar de vacaciones_5,14,9
0.25,1147612105,101,Stu_7e9b923623b956b7542995349b1abdff,to go shopping_ir de compras_5,2,1
0.75,1147612273,168,Stu_7e9b923623b956b7542995349b1abdff,to go shopping_ir de compras_5,3,1
0.75,1147612571,298,Stu_7e9b923623b956b7542995349b1abdff,to go shopping_ir de compras_5,4,2
0.25,1147612065,40,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,2,0
0.75,1147612183,118,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,3,0
0.25,1147612211,28,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,4,1
0.25,1147612247,36,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,5,1
0.75,1147612296,49,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,6,1
0.75,1147612321,25,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,7,2
0.75,1147612349,28,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,8,3
0.75,1147612367,18,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,9,4
0.75,1147612388,21,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,10,5
0.75,1147612417,29,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,11,6
0.75,1147612442,25,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,12,7
0.75,1147612484,42,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,13,8
0.75,1147612512,28,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,14,9
0.75,1147612563,51,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,15,10
0.75,1147612607,44,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,16,11
0.75,1147612666,59,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,17,12
0.75,1147612748,82,Stu_7e9b923623b956b7542995349b1abdff,to pack suitcases_hacer las maletas_5,18,13
0.25,1147612117,34,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,2,0
0.75,1147612173,56,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,3,0
0.25,1147612202,29,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,4,1
0.25,1147612238,36,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,5,1
0.25,1147612340,102,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,6,1
0.25,1147612631,291,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,7,1
0.75,1147612716,85,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,8,1
0.75,1147612734,18,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,9,2
0.25,1147612759,25,Stu_7e9b923623b956b7542995349b1abdff,to take a trip_ir de viaje_5,10,3
0.75,1147612449,20,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,2,0
0.25,1147612468,19,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,3,1
0.75,1147612504,36,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,4,1
0.75,1147612523,19,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,5,2
0.25,1147612551,28,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,6,3
0.75,1147612580,29,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,7,3
0.75,1147612601,21,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,8,4
0.75,1147612657,56,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,9,5
0.75,1147612684,27,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,10,6
0.75,1147612727,43,Stu_7e9b923623b956b7542995349b1abdff,to go on vacation_ir de vacaciones_5,11,7
0.25,1147613181,89,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,2,1
0.25,1147613244,63,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,3,1
0.25,1147613334,90,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,4,1
0.75,1147613416,82,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,5,1
0.25,1147613530,114,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,6,2
0.25,1147613604,74,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,7,2
0.25,1147613645,41,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,8,2
0.25,1147613679,34,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,9,2
0.25,1147613698,19,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,10,2
0.25,1147613724,26,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,11,2
0.25,1147613744,20,Stu_7e9b923623b956b7542995349b1abdff,jeans_los vaqueros_6,12,2
0.75,1147613215,114,Stu_7e9b923623b956b7542995349b1abdff,jeans_los bluejeans_6,2,1
0.75,1147613420,205,Stu_7e9b923623b956b7542995349b1abdff,jeans_los bluejeans_6,3,2
0.75,1147613771,351,Stu_7e9b923623b956b7542995349b1abdff,jeans_los bluejeans_6,4,3
0.75,1147613237,88,Stu_7e9b923623b956b7542995349b1abdff,boot_la bota_6,2,1
0.75,1147613452,215,Stu_7e9b923623b956b7542995349b1abdff,boot_la bota_6,3,2
0.75,1147613778,326,Stu_7e9b923623b956b7542995349b1abdff,boot_la bota_6,4,3
0.75,1147613231,27,Stu_7e9b923623b956b7542995349b1abdff,wallet_la cartera_6,2,0
0.75,1147613277,46,Stu_7e9b923623b956b7542995349b1abdff,wallet_la cartera_6,3,1
0.75,1147613363,86,Stu_7e9b923623b956b7542995349b1abdff,wallet_la cartera_6,4,2
0.25,1147613490,127,Stu_7e9b923623b956b7542995349b1abdff,wallet_la cartera_6,5,3
0.75,1147613572,82,Stu_7e9b923623b956b7542995349b1abdff,wallet_la cartera_6,6,3
0.25,1147613705,133,Stu_7e9b923623b956b7542995349b1abdff,wallet_la cartera_6,7,4
0.75,1147613801,96,Stu_7e9b923623b956b7542995349b1abdff,wallet_la cartera_6,8,4
0.75,1147613918,117,Stu_7e9b923623b956b7542995349b1abdff,wallet_la cartera_6,9,5
0.25,1147613521,195,Stu_7e9b923623b956b7542995349b1abdff,wallet_la billetera_6,2,0
0.25,1147613615,94,Stu_7e9b923623b956b7542995349b1abdff,wallet_la billetera_6,3,0
0.25,1147613670,55,Stu_7e9b923623b956b7542995349b1abdff,wallet_la billetera_6,4,0
0.75,1147613694,24,Stu_7e9b923623b956b7542995349b1abdff,wallet_la billetera_6,5,0
0.75,1147613736,42,Stu_7e9b923623b956b7542995349b1abdff,wallet_la billetera_6,6,1
0.75,1147613823,87,Stu_7e9b923623b956b7542995349b1abdff,wallet_la billetera_6,7,2
0.25,1147613944,121,Stu_7e9b923623b956b7542995349b1abdff,wallet_la billetera_6,8,3
0.75,1147613686,249,Stu_7e9b923623b956b7542995349b1abdff,jacket_la chaqueta_6,2,1
0.25,1147613848,405,Stu_7e9b923623b956b7542995349b1abdff,belt_el cinturón_6,2,1
0.25,1147613856,401,Stu_7e9b923623b956b7542995349b1abdff,belt_el correa_6,2,1
0.75,1147613448,20,Stu_7e9b923623b956b7542995349b1abdff,skirt_la pollera_6,2,0
0.25,1147613466,18,Stu_7e9b923623b956b7542995349b1abdff,skirt_la pollera_6,3,1
0.75,1147613487,21,Stu_7e9b923623b956b7542995349b1abdff,skirt_la pollera_6,4,1
0.25,1147613514,27,Stu_7e9b923623b956b7542995349b1abdff,skirt_la pollera_6,5,2
0.25,1147613540,26,Stu_7e9b923623b956b7542995349b1abdff,skirt_la pollera_6,6,2
0.25,1147613564,24,Stu_7e9b923623b956b7542995349b1abdff,skirt_la pollera_6,7,2
0.25,1147613585,21,Stu_7e9b923623b956b7542995349b1abdff,skirt_la pollera_6,8,2
0.25,1147613835,250,Stu_7e9b923623b956b7542995349b1abdff,skirt_la pollera_6,9,2
0.25,1147613593,89,Stu_7e9b923623b956b7542995349b1abdff,glasses_las gafas_6,2,1
0.75,1147613756,163,Stu_7e9b923623b956b7542995349b1abdff,glasses_las gafas_6,3,1
0.75,1147613935,179,Stu_7e9b923623b956b7542995349b1abdff,glasses_las gafas_6,4,2
0.75,1147613905,77,Stu_7e9b923623b956b7542995349b1abdff,gloves_los guantes_6,2,1
0.75,1147660173,91,Stu_7e9b923623b956b7542995349b1abdff,to remember_acordarse de_7,2,1
0.25,1147660322,149,Stu_7e9b923623b956b7542995349b1abdff,to remember_acordarse de_7,3,2
0.25,1147660561,239,Stu_7e9b923623b956b7542995349b1abdff,to remember_acordarse de_7,4,2
0.25,1147660936,375,Stu_7e9b923623b956b7542995349b1abdff,to remember_acordarse de_7,5,2
0.75,1147660191,99,Stu_7e9b923623b956b7542995349b1abdff,to lie down_acostarse_7,2,1
0.25,1147660338,147,Stu_7e9b923623b956b7542995349b1abdff,to lie down_acostarse_7,3,2
0.75,1147660601,263,Stu_7e9b923623b956b7542995349b1abdff,to lie down_acostarse_7,4,2
0.25,1147660223,79,Stu_7e9b923623b956b7542995349b1abdff,to brush one s hair_cepillarse el pelo_7,2,1
0.75,1147660406,183,Stu_7e9b923623b956b7542995349b1abdff,to brush one s hair_cepillarse el pelo_7,3,1
0.25,1147660234,24,Stu_7e9b923623b956b7542995349b1abdff,to wake up_despertarse_7,2,0
0.25,1147660259,25,Stu_7e9b923623b956b7542995349b1abdff,to wake up_despertarse_7,3,0
0.25,1147660383,124,Stu_7e9b923623b956b7542995349b1abdff,to wake up_despertarse_7,4,0
0.25,1147660648,265,Stu_7e9b923623b956b7542995349b1abdff,to wake up_despertarse_7,5,0
0.25,1147660877,582,Stu_7e9b923623b956b7542995349b1abdff,to say good-bye_despedirse de_7,2,1
0.75,1147660872,426,Stu_7e9b923623b956b7542995349b1abdff,to get angry_enojarse con_7,2,1
0.75,1147660544,85,Stu_7e9b923623b956b7542995349b1abdff,to be called_llamarse_7,2,1
0.75,1147660596,87,Stu_7e9b923623b956b7542995349b1abdff,to comb one s hair_peinarse_7,2,1
0.75,1147660827,231,Stu_7e9b923623b956b7542995349b1abdff,to comb one s hair_peinarse_7,3,2
0.25,1147660800,87,Stu_7e9b923623b956b7542995349b1abdff,to try on_probarse_7,2,1
0.25,1147660851,51,Stu_7e9b923623b956b7542995349b1abdff,to try on_probarse_7,3,1
0.25,1147660897,46,Stu_7e9b923623b956b7542995349b1abdff,to try on_probarse_7,4,1
0.25,1147660924,27,Stu_7e9b923623b956b7542995349b1abdff,to try on_probarse_7,5,1
0.25,1147660842,97,Stu_7e9b923623b956b7542995349b1abdff,to stay_quedarse_7,2,1
0.25,1147660915,73,Stu_7e9b923623b956b7542995349b1abdff,to stay_quedarse_7,3,1
0.75,1147660794,24,Stu_7e9b923623b956b7542995349b1abdff,to take off_quitarse_7,2,0
0.75,1147660821,27,Stu_7e9b923623b956b7542995349b1abdff,to take off_quitarse_7,3,1
0.75,1147660867,46,Stu_7e9b923623b956b7542995349b1abdff,to take off_quitarse_7,4,2
0.75,1147660931,64,Stu_7e9b923623b956b7542995349b1abdff,to take off_quitarse_7,5,3
0.75,1147660837,28,Stu_7e9b923623b956b7542995349b1abdff,to dry oneself_secarse_7,2,0
0.75,1147660861,24,Stu_7e9b923623b956b7542995349b1abdff,to dry oneself_secarse_7,3,1
0.75,1147660906,45,Stu_7e9b923623b956b7542995349b1abdff,to dry oneself_secarse_7,4,2
0.25,1147662344,84,Stu_7e9b923623b956b7542995349b1abdff,non smoking section_la sección de no fumar_8,2,1
0.75,1147662562,218,Stu_7e9b923623b956b7542995349b1abdff,non smoking section_la sección de no fumar_8,3,1
0.75,1147662853,291,Stu_7e9b923623b956b7542995349b1abdff,non smoking section_la sección de no fumar_8,4,2
0.25,1147662476,21,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,2,0
0.25,1147662505,29,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,3,0
0.25,1147662645,140,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,4,0
0.75,1147662765,120,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,5,0
0.75,1147662783,18,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,6,1
0.75,1147662809,26,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,7,2
0.75,1147662835,26,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,8,3
0.75,1147662865,30,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,9,4
0.75,1147662883,18,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,10,5
0.25,1147662920,37,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,11,6
0.25,1147662944,24,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,12,6
0.75,1147662973,29,Stu_7e9b923623b956b7542995349b1abdff,appetizers_las tapas_8,13,6
0.25,1147662957,468,Stu_7e9b923623b956b7542995349b1abdff,entreé_el plato principal_8,2,1
0.75,1147662530,34,Stu_7e9b923623b956b7542995349b1abdff,to choose_escoger_8,2,0
0.25,1147662598,68,Stu_7e9b923623b956b7542995349b1abdff,to choose_escoger_8,3,1
0.75,1147662669,71,Stu_7e9b923623b956b7542995349b1abdff,to choose_escoger_8,4,1
0.25,1147662801,132,Stu_7e9b923623b956b7542995349b1abdff,to choose_escoger_8,5,2
0.75,1147662848,47,Stu_7e9b923623b956b7542995349b1abdff,to choose_escoger_8,6,2
0.75,1147662941,93,Stu_7e9b923623b956b7542995349b1abdff,to choose_escoger_8,7,3
0.25,1147662539,17,Stu_7e9b923623b956b7542995349b1abdff,to snack_merendar_8,2,0
0.75,1147662570,31,Stu_7e9b923623b956b7542995349b1abdff,to snack_merendar_8,3,0
0.75,1147662586,16,Stu_7e9b923623b956b7542995349b1abdff,to snack_merendar_8,4,1
0.75,1147662617,31,Stu_7e9b923623b956b7542995349b1abdff,to snack_merendar_8,5,2
0.75,1147662661,44,Stu_7e9b923623b956b7542995349b1abdff,to snack_merendar_8,6,3
0.75,1147662731,70,Stu_7e9b923623b956b7542995349b1abdff,to snack_merendar_8,7,4
0.75,1147662817,86,Stu_7e9b923623b956b7542995349b1abdff,to snack_merendar_8,8,5
0.75,1147662953,136,Stu_7e9b923623b956b7542995349b1abdff,to snack_merendar_8,9,6
0.75,1147662550,83,Stu_7e9b923623b956b7542995349b1abdff,to taste_probar_8,2,1
0.25,1147662686,136,Stu_7e9b923623b956b7542995349b1abdff,to taste_probar_8,3,2
0.75,1147662934,248,Stu_7e9b923623b956b7542995349b1abdff,to taste_probar_8,4,2
0.75,1147662577,104,Stu_7e9b923623b956b7542995349b1abdff,fruits_las frutas_8,2,1
0.25,1147662706,129,Stu_7e9b923623b956b7542995349b1abdff,fruits_las frutas_8,3,2
0.75,1147662986,280,Stu_7e9b923623b956b7542995349b1abdff,fruits_las frutas_8,4,2
0.75,1139050565,76,Stu_80acb432b87e53298ad8d3a88b85b09d,book_el libro_2,2,1
0.75,1139050744,179,Stu_80acb432b87e53298ad8d3a88b85b09d,book_el libro_2,3,2
0.75,1139051003,259,Stu_80acb432b87e53298ad8d3a88b85b09d,book_el libro_2,4,3
0.75,1139050629,61,Stu_80acb432b87e53298ad8d3a88b85b09d,quiz_la prueba_2,2,1
0.75,1139050732,103,Stu_80acb432b87e53298ad8d3a88b85b09d,quiz_la prueba_2,3,2
0.25,1139050936,204,Stu_80acb432b87e53298ad8d3a88b85b09d,quiz_la prueba_2,4,3
0.75,1139051020,84,Stu_80acb432b87e53298ad8d3a88b85b09d,quiz_la prueba_2,5,3
0.75,1139051269,249,Stu_80acb432b87e53298ad8d3a88b85b09d,quiz_la prueba_2,6,4
0.25,1139050954,47,Stu_80acb432b87e53298ad8d3a88b85b09d,cafeteria_la cafetería_2,2,0
0.75,1139050979,25,Stu_80acb432b87e53298ad8d3a88b85b09d,cafeteria_la cafetería_2,3,0
0.75,1139051254,275,Stu_80acb432b87e53298ad8d3a88b85b09d,cafeteria_la cafetería_2,4,1
0.75,1139051028,80,Stu_80acb432b87e53298ad8d3a88b85b09d,trash can_la papelera_2,2,0
0.75,1139051061,33,Stu_80acb432b87e53298ad8d3a88b85b09d,trash can_la papelera_2,3,1
0.75,1139051136,75,Stu_80acb432b87e53298ad8d3a88b85b09d,trash can_la papelera_2,4,2
0.75,1139051233,97,Stu_80acb432b87e53298ad8d3a88b85b09d,trash can_la papelera_2,5,3
0.75,1139051217,69,Stu_80acb432b87e53298ad8d3a88b85b09d,Spanish_el español_2,2,1
0.75,1139051228,77,Stu_80acb432b87e53298ad8d3a88b85b09d,physics_la física_2,2,1
0.75,1140227087,1375,Stu_86c797200472309ebd8efb197ff1ab86,girl_la chica_1,2,2
0.75,1140227713,1946,Stu_86c797200472309ebd8efb197ff1ab86,driver_el conductor_1,2,2
0.75,1140227124,1372,Stu_86c797200472309ebd8efb197ff1ab86,thing_la cosa_1,2,2
0.75,1140225763,76,Stu_86c797200472309ebd8efb197ff1ab86,notebook_el cuaderno_1,2,1
0.75,1140225881,118,Stu_86c797200472309ebd8efb197ff1ab86,notebook_el cuaderno_1,3,2
0.75,1140226171,290,Stu_86c797200472309ebd8efb197ff1ab86,notebook_el cuaderno_1,4,3
0.75,1140227013,842,Stu_86c797200472309ebd8efb197ff1ab86,notebook_el cuaderno_1,5,4
0.75,1140227922,909,Stu_86c797200472309ebd8efb197ff1ab86,notebook_el cuaderno_1,6,5
0.75,1140227688,1905,Stu_86c797200472309ebd8efb197ff1ab86,day_el día_1,2,1
0.75,1140227126,1354,Stu_86c797200472309ebd8efb197ff1ab86,diary_el diario_1,2,2
0.75,1140227819,1964,Stu_86c797200472309ebd8efb197ff1ab86,school_la escuela_1,2,2
0.75,1140227707,1793,Stu_86c797200472309ebd8efb197ff1ab86,man_el hombre_1,2,2
0.75,1140227678,1749,Stu_86c797200472309ebd8efb197ff1ab86,youth_el joven_1,2,2
0.25,1140225958,64,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,2,1
0.25,1140225979,21,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,3,1
0.75,1140225993,14,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,4,1
0.75,1140226022,29,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,5,2
0.75,1140226081,59,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,6,3
0.75,1140226155,74,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,7,4
0.75,1140226263,108,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,8,5
0.75,1140226398,135,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,9,6
0.75,1140227083,685,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,10,7
0.75,1140227290,207,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,11,8
0.75,1140227788,498,Stu_86c797200472309ebd8efb197ff1ab86,suitcase_la maleta_1,12,9
0.75,1140227734,1745,Stu_86c797200472309ebd8efb197ff1ab86,woman_la mujer_1,2,2
0.75,1140226097,71,Stu_86c797200472309ebd8efb197ff1ab86,word_la palabra_1,2,1
0.25,1140226224,127,Stu_86c797200472309ebd8efb197ff1ab86,word_la palabra_1,3,2
0.75,1140226401,177,Stu_86c797200472309ebd8efb197ff1ab86,word_la palabra_1,4,2
0.75,1140227132,731,Stu_86c797200472309ebd8efb197ff1ab86,word_la palabra_1,5,3
0.75,1140227925,793,Stu_86c797200472309ebd8efb197ff1ab86,word_la palabra_1,6,4
0.75,1140227914,1748,Stu_86c797200472309ebd8efb197ff1ab86,program_el programa_1,2,2
0.75,1140226129,52,Stu_86c797200472309ebd8efb197ff1ab86,tourist_el turista_1,2,1
0.75,1140226248,119,Stu_86c797200472309ebd8efb197ff1ab86,tourist_el turista_1,3,2
0.75,1140226423,175,Stu_86c797200472309ebd8efb197ff1ab86,tourist_el turista_1,4,3
0.75,1140227651,1228,Stu_86c797200472309ebd8efb197ff1ab86,tourist_el turista_1,5,4
0.75,1140227831,1652,Stu_86c797200472309ebd8efb197ff1ab86,to be_ser_1,2,2
0.75,1140227807,1632,Stu_86c797200472309ebd8efb197ff1ab86,to be_estar_1,2,2
0.75,1140227817,1621,Stu_86c797200472309ebd8efb197ff1ab86,hello_hola_1,2,2
0.75,1140227927,808,Stu_86c797200472309ebd8efb197ff1ab86,good afternoon_buenas tardes_1,2,2
0.75,1140226338,95,Stu_86c797200472309ebd8efb197ff1ab86,good bye_adiós_1,2,1
0.75,1140227004,666,Stu_86c797200472309ebd8efb197ff1ab86,good bye_adiós_1,3,2
0.75,1140227279,275,Stu_86c797200472309ebd8efb197ff1ab86,good bye_adiós_1,4,3
0.25,1140227836,557,Stu_86c797200472309ebd8efb197ff1ab86,good bye_adiós_1,5,4
0.75,1140361770,81,Stu_86c797200472309ebd8efb197ff1ab86,eraser_el borrador_2,2,1
0.75,1140361935,165,Stu_86c797200472309ebd8efb197ff1ab86,eraser_el borrador_2,3,2
0.75,1140362235,300,Stu_86c797200472309ebd8efb197ff1ab86,eraser_el borrador_2,4,3
0.75,1140361907,170,Stu_86c797200472309ebd8efb197ff1ab86,class_la clase_2,2,1
0.75,1140362033,126,Stu_86c797200472309ebd8efb197ff1ab86,class_la clase_2,3,2
0.75,1140362238,205,Stu_86c797200472309ebd8efb197ff1ab86,class_la clase_2,4,3
0.75,1140362048,76,Stu_86c797200472309ebd8efb197ff1ab86,role_el papel_2,2,1
0.25,1140362229,181,Stu_86c797200472309ebd8efb197ff1ab86,role_el papel_2,3,2
0.75,1140362274,45,Stu_86c797200472309ebd8efb197ff1ab86,role_el papel_2,4,2
0.75,1140362459,185,Stu_86c797200472309ebd8efb197ff1ab86,role_el papel_2,5,3
0.75,1140362364,94,Stu_86c797200472309ebd8efb197ff1ab86,stadium_el estadio_2,2,1
0.75,1145928269,76,Stu_86c797200472309ebd8efb197ff1ab86,to remember_acordarse de_7,2,1
0.75,1145928426,157,Stu_86c797200472309ebd8efb197ff1ab86,to remember_acordarse de_7,3,2
0.75,1145928712,286,Stu_86c797200472309ebd8efb197ff1ab86,to remember_acordarse de_7,4,3
0.75,1145928285,84,Stu_86c797200472309ebd8efb197ff1ab86,to lie down_acostarse_7,2,1
0.75,1145928488,203,Stu_86c797200472309ebd8efb197ff1ab86,to lie down_acostarse_7,3,2
0.75,1145928793,305,Stu_86c797200472309ebd8efb197ff1ab86,to lie down_acostarse_7,4,3
0.75,1145928349,96,Stu_86c797200472309ebd8efb197ff1ab86,to brush one s teeth_cepillarse los dientes_7,2,1
0.75,1145928573,224,Stu_86c797200472309ebd8efb197ff1ab86,to brush one s teeth_cepillarse los dientes_7,3,2
0.25,1145928464,104,Stu_86c797200472309ebd8efb197ff1ab86,to get up_levantarse_7,2,1
0.75,1145928546,82,Stu_86c797200472309ebd8efb197ff1ab86,to get up_levantarse_7,3,1
0.75,1145928666,120,Stu_86c797200472309ebd8efb197ff1ab86,to get up_levantarse_7,4,2
