,user,item,time_elapsed,outcome,schedulers,introduced,durations,timestamps
0,16.0,905.0,307,0,3.0,1497922481,8,1497922788
0,16.0,905.0,318,0,3.0,1497922481,11,1497923106
0,16.0,906.0,0,1,3.0,1497922491,3.5,1497922491
0,16.0,906.0,307,0,3.0,1497922491,6,1497922798
0,16.0,906.0,317,0,3.0,1497922491,5,1497923115
0,16.0,906.0,269,0,3.0,1497922491,3,1497923384
0,16.0,907.0,0,1,3.0,1497922500,1.5,1497922500
0,16.0,907.0,315,0,3.0,1497922500,14,1497922815
0,16.0,907.0,307,0,3.0,1497922500,4,1497923122
0,16.0,907.0,269,0,3.0,1497922500,4,1497923391
0,16.0,908.0,0,1,3.0,1497922511,3.5,1497922511
0,16.0,908.0,320,0,3.0,1497922511,13,1497922831
0,16.0,908.0,306,0,3.0,1497922511,11,1497923137
0,16.0,908.0,263,1,3.0,1497922511,7.5,1497923400
0,16.0,909.0,0,1,3.0,1497922523,4.5,1497922523
0,16.0,909.0,316,1,3.0,1497922523,6.5,1497922839
0,16.0,909.0,306,0,3.0,1497922523,4,1497923145
0,16.0,909.0,263,0,3.0,1497922523,5,1497923408
0,16.0,910.0,0,1,3.0,1497922533,2.5,1497922533
0,16.0,910.0,318,0,3.0,1497922533,8,1497922851
0,16.0,910.0,303,1,3.0,1497922533,8.5,1497923154
0,16.0,910.0,259,1,3.0,1497922533,4.5,1497923413
0,16.0,911.0,0,1,3.0,1497922545,3.5,1497922545
0,16.0,911.0,317,0,3.0,1497922545,7,1497922862
0,16.0,911.0,306,0,3.0,1497922545,11,1497923168
0,16.0,911.0,254,0,3.0,1497922545,6,1497923422
0,16.0,912.0,0,1,3.0,1497922554,2.5,1497922554
0,16.0,912.0,314,1,3.0,1497922554,5.5,1497922868
0,16.0,912.0,305,1,3.0,1497922554,4.5,1497923173
0,16.0,912.0,254,1,3.0,1497922554,4.5,1497923427
0,16.0,913.0,0,1,3.0,1497922564,2.5,1497922564
0,16.0,913.0,316,0,3.0,1497922564,8,1497922880
0,16.0,913.0,297,1,3.0,1497922564,2.5,1497923177
0,16.0,913.0,255,1,3.0,1497922564,4.5,1497923432
0,16.0,914.0,0,1,3.0,1497922577,5.5,1497922577
0,16.0,914.0,313,0,3.0,1497922577,7,1497922890
0,16.0,914.0,296,0,3.0,1497922577,6,1497923186
0,16.0,914.0,255,0,3.0,1497922577,6,1497923441
0,16.0,915.0,0,1,3.0,1497922587,3.5,1497922587
0,16.0,915.0,315,0,3.0,1497922587,9,1497922902
0,16.0,915.0,291,1,3.0,1497922587,5.5,1497923193
0,16.0,916.0,0,1,3.0,1497922597,2.5,1497922597
0,16.0,916.0,314,0,3.0,1497922597,5,1497922911
0,16.0,916.0,288,1,3.0,1497922597,5.5,1497923199
0,16.0,917.0,0,1,3.0,1497922609,4.5,1497922609
0,16.0,917.0,315,1,3.0,1497922609,12.5,1497922924
0,16.0,917.0,289,1,3.0,1497922609,13.5,1497923213
0,16.0,918.0,0,1,3.0,1497922617,1.5,1497922617
0,16.0,918.0,323,0,3.0,1497922617,13,1497922940
0,16.0,918.0,288,0,3.0,1497922617,12,1497923228
0,16.0,919.0,0,1,3.0,1497922628,3.5,1497922628
0,16.0,919.0,324,0,3.0,1497922628,8,1497922952
0,16.0,919.0,289,0,3.0,1497922628,10,1497923241
0,16.0,920.0,0,1,3.0,1497922639,3.5,1497922639
0,16.0,920.0,330,0,3.0,1497922639,14,1497922969
0,16.0,920.0,283,0,3.0,1497922639,8,1497923252
0,16.0,921.0,0,1,3.0,1497922648,2.5,1497922648
0,16.0,921.0,325,1,3.0,1497922648,2.5,1497922973
0,16.0,921.0,282,1,3.0,1497922648,2.5,1497923255
0,16.0,922.0,0,1,3.0,1497922658,2.5,1497922658
0,16.0,922.0,323,0,3.0,1497922658,5,1497922981
0,16.0,922.0,280,1,3.0,1497922658,4.5,1497923261
0,16.0,923.0,0,1,3.0,1497922667,1.5,1497922667
0,16.0,923.0,320,0,3.0,1497922667,3,1497922987
0,16.0,923.0,288,0,3.0,1497922667,11,1497923275
0,16.0,924.0,0,1,3.0,1497922678,3.5,1497922678
0,16.0,924.0,322,1,3.0,1497922678,12.5,1497923000
0,16.0,924.0,282,1,3.0,1497922678,5.5,1497923282
0,16.0,925.0,0,1,3.0,1497922688,3.5,1497922688
0,16.0,925.0,320,1,3.0,1497922688,6.5,1497923008
0,16.0,925.0,282,1,3.0,1497922688,7.5,1497923290
0,16.0,926.0,0,1,3.0,1497922699,3.5,1497922699
0,16.0,926.0,319,0,3.0,1497922699,7,1497923018
0,16.0,926.0,289,0,3.0,1497922699,14,1497923307
0,16.0,927.0,0,1,3.0,1497922709,2.5,1497922709
0,16.0,927.0,319,0,3.0,1497922709,7,1497923028
0,16.0,927.0,286,1,3.0,1497922709,6.5,1497923314
0,16.0,928.0,0,1,3.0,1497922720,3.5,1497922720
0,16.0,928.0,317,0,3.0,1497922720,6,1497923037
0,16.0,928.0,285,1,3.0,1497922720,7.5,1497923322
0,16.0,929.0,0,1,3.0,1497922729,2.5,1497922729
0,16.0,929.0,316,0,3.0,1497922729,5,1497923045
0,16.0,929.0,286,0,3.0,1497922729,6,1497923331
0,16.0,930.0,0,1,3.0,1497922739,2.5,1497922739
0,16.0,930.0,311,1,3.0,1497922739,3.5,1497923050
0,16.0,930.0,285,1,3.0,1497922739,3.5,1497923335
0,16.0,931.0,0,1,2.0,1497923641,2.5,1497923641
0,16.0,931.0,174,0,2.0,1497923641,5,1497923815
0,16.0,931.0,37,1,2.0,1497923641,8.5,1497923852
0,16.0,931.0,228,1,2.0,1497923641,3.5,1497924080
0,16.0,931.0,335,1,2.0,1497923641,8.5,1497924415
0,16.0,932.0,0,1,2.0,1497923621,1.5,1497923621
0,16.0,932.0,168,1,2.0,1497923621,2.5,1497923789
0,16.0,932.0,430,0,2.0,1497923621,10,1497924219
0,16.0,932.0,59,1,2.0,1497923621,3.5,1497924278
0,16.0,933.0,0,1,2.0,1497923601,2.5,1497923601
0,16.0,933.0,179,0,2.0,1497923601,7,1497923780
0,16.0,933.0,27,1,2.0,1497923601,6.5,1497923807
0,16.0,933.0,260,1,2.0,1497923601,9.5,1497924067
0,16.0,933.0,321,1,2.0,1497923601,6.5,1497924388
0,16.0,934.0,0,1,2.0,1497924475,2.5,1497924475
0,16.0,935.0,0,1,2.0,1497923592,3.5,1497923592
0,16.0,935.0,177,0,2.0,1497923592,5,1497923769
0,16.0,935.0,26,1,2.0,1497923592,5.5,1497923795
0,16.0,935.0,256,0,2.0,1497923592,14,1497924051
0,16.0,935.0,36,1,2.0,1497923592,5.5,1497924087
0,16.0,935.0,196,1,2.0,1497923592,4.5,1497924283
0,16.0,936.0,0,1,2.0,1497924315,4.5,1497924315
0,16.0,937.0,0,1,2.0,1497923535,4.5,1497923535
0,16.0,937.0,174,1,2.0,1497923535,5.5,1497923709
0,16.0,937.0,406,0,2.0,1497923535,14,1497924115
0,16.0,937.0,65,1,2.0,1497923535,13.5,1497924180
0,16.0,938.0,0,1,2.0,1497923546,3.5,1497923546
0,16.0,938.0,169,1,2.0,1497923546,4.5,1497923715
0,16.0,938.0,426,1,2.0,1497923546,6.5,1497924141
0,16.0,939.0,0,1,2.0,1497924342,5.5,1497924342
0,16.0,940.0,0,1,2.0,1497923556,2.5,1497923556
0,16.0,940.0,166,1,2.0,1497923556,6.5,1497923722
0,16.0,940.0,424,1,2.0,1497923556,4.5,1497924146
0,16.0,941.0,0,1,2.0,1497923668,5.5,1497923668
0,16.0,941.0,174,0,2.0,1497923668,15,1497923842
0,16.0,941.0,58,0,2.0,1497923668,16,1497923900
0,16.0,941.0,38,0,2.0,1497923668,3,1497923938
0,16.0,941.0,42,0,2.0,1497923668,3,1497923980
0,16.0,941.0,44,1,2.0,1497923668,5.5,1497924024
0,16.0,941.0,210,0,2.0,1497923668,1,1497924234
0,16.0,941.0,1,0,2.0,1497923668,2,1497924235
0,16.0,941.0,1,0,2.0,1497923668,3,1497924236
0,16.0,941.0,38,1,2.0,1497923668,7.5,1497924274
0,16.0,941.0,169,1,2.0,1497923668,5.5,1497924443
0,16.0,942.0,0,1,2.0,1497924426,3.5,1497924426
0,16.0,943.0,0,1,2.0,1497923738,2.5,1497923738
0,16.0,943.0,194,0,2.0,1497923738,10,1497923932
0,16.0,943.0,41,0,2.0,1497923738,6,1497923973
0,16.0,943.0,44,1,2.0,1497923738,4.5,1497924017
0,16.0,943.0,213,1,2.0,1497923738,4.5,1497924230
0,16.0,944.0,0,1,2.0,1497924452,2.5,1497924452
0,16.0,945.0,0,1,2.0,1497923655,6.5,1497923655
0,16.0,945.0,169,0,2.0,1497923655,6,1497923824
0,16.0,945.0,41,0,2.0,1497923655,10,1497923865
0,16.0,945.0,40,1,2.0,1497923655,4.5,1497923905
0,16.0,945.0,224,0,2.0,1497923655,11,1497924129
0,16.0,945.0,36,0,2.0,1497923655,0,1497924165
0,16.0,945.0,39,1,2.0,1497923655,5.5,1497924204
0,16.0,945.0,2,1,2.0,1497923655,7.5,1497924206
0,16.0,946.0,0,0,2.0,1497924294,1,1497924294
0,16.0,946.0,31,0,2.0,1497924294,6,1497924325
0,16.0,946.0,46,0,2.0,1497924294,7,1497924371
0,16.0,946.0,35,1,2.0,1497924294,6.5,1497924406
0,16.0,947.0,0,1,2.0,1497924436,2.5,1497924436
0,16.0,948.0,0,1,2.0,1497924361,11.5,1497924361
0,16.0,949.0,0,1,2.0,1497923678,3.5,1497923678
0,16.0,949.0,203,0,2.0,1497923678,13,1497923881
0,16.0,949.0,37,1,2.0,1497923678,2.5,1497923918
0,16.0,949.0,215,1,2.0,1497923678,2.5,1497924133
0,16.0,949.0,325,1,2.0,1497923678,5.5,1497924458
0,16.0,950.0,0,1,2.0,1497923695,9.5,1497923695
0,16.0,950.0,219,0,2.0,1497923695,6,1497923914
0,16.0,950.0,34,0,2.0,1497923695,6,1497923948
0,16.0,950.0,43,0,2.0,1497923695,8,1497923991
0,16.0,950.0,42,0,2.0,1497923695,5,1497924033
0,16.0,950.0,42,1,2.0,1497923695,6.5,1497924075
0,16.0,950.0,191,0,2.0,1497923695,15,1497924266
0,16.0,950.0,37,1,2.0,1497923695,8.5,1497924303
0,16.0,950.0,162,1,2.0,1497923695,5.5,1497924465
0,16.0,951.0,0,1,2.0,1497923581,7.5,1497923581
0,16.0,951.0,165,1,2.0,1497923581,7.5,1497923746
0,16.0,951.0,408,1,2.0,1497923581,7.5,1497924154
0,16.0,952.0,,,2.0,,,
0,16.0,953.0,,,2.0,,,
0,16.0,954.0,0,1,2.0,1497924381,2.5,1497924381
0,16.0,955.0,0,1,2.0,1497924399,4.5,1497924399
0,16.0,956.0,0,1,2.0,1497923612,3.5,1497923612
0,16.0,956.0,174,1,2.0,1497923612,5.5,1497923786
0,16.0,956.0,412,0,2.0,1497923612,15,1497924198
0,16.0,956.0,50,1,2.0,1497923612,5.5,1497924248
0,16.0,957.0,0,1,2.0,1497923631,2.5,1497923631
0,16.0,957.0,168,1,2.0,1497923631,2.5,1497923799
0,16.0,957.0,426,1,2.0,1497923631,5.5,1497924225
0,16.0,958.0,0,1,2.0,1497923566,2.5,1497923566
0,16.0,958.0,162,0,2.0,1497923566,3,1497923728
0,16.0,958.0,32,1,2.0,1497923566,2.5,1497923760
0,16.0,958.0,235,1,2.0,1497923566,3.5,1497923995
0,16.0,958.0,334,1,2.0,1497923566,3.5,1497924329
0,16.0,959.0,0,1,2.0,1497923523,3.5,1497923523
0,16.0,959.0,179,1,2.0,1497923523,6.5,1497923702
0,16.0,959.0,395,0,2.0,1497923523,7,1497924097
0,16.0,959.0,64,1,2.0,1497923523,5.5,1497924161
0,16.0,960.0,0,1,2.0,1497923756,2.5,1497923756
0,16.0,960.0,208,0,2.0,1497923756,12,1497923964
0,16.0,960.0,48,0,2.0,1497923756,13,1497924012
0,16.0,960.0,45,1,2.0,1497923756,4.5,1497924057
0,16.0,960.0,185,1,2.0,1497923756,5.5,1497924242
0,17.0,961.0,0,1,3.0,1497922457,7.5,1497922457
0,17.0,961.0,408,1,3.0,1497922457,8.5,1497922865
0,17.0,961.0,359,0,3.0,1497922457,10,1497923224
0,17.0,961.0,359,1,3.0,1497922457,9.5,1497923583
0,17.0,962.0,0,1,3.0,1497922470,5.5,1497922470
0,17.0,962.0,405,0,3.0,1497922470,6,1497922875
0,17.0,962.0,367,0,3.0,1497922470,15,1497923242
0,17.0,962.0,346,1,3.0,1497922470,3.5,1497923588
0,17.0,963.0,0,1,3.0,1497922484,6.5,1497922484
0,17.0,963.0,410,0,3.0,1497922484,15,1497922894
0,17.0,963.0,365,0,3.0,1497922484,14,1497923259
0,17.0,963.0,341,0,3.0,1497922484,9,1497923600
0,17.0,964.0,0,1,3.0,1497922498,6.5,1497922498
0,17.0,964.0,414,0,3.0,1497922498,15,1497922912
0,17.0,964.0,365,0,3.0,1497922498,15,1497923277
0,17.0,964.0,341,0,3.0,1497922498,15,1497923618
0,17.0,965.0,0,1,3.0,1497922513,7.5,1497922513
0,17.0,965.0,417,0,3.0,1497922513,15,1497922930
0,17.0,965.0,358,0,3.0,1497922513,8,1497923288
0,17.0,965.0,349,0,3.0,1497922513,15,1497923637
0,17.0,966.0,0,1,3.0,1497922526,5.5,1497922526
0,17.0,966.0,418,0,3.0,1497922526,10,1497922944
0,17.0,966.0,358,0,3.0,1497922526,10,1497923302
0,17.0,966.0,348,0,3.0,1497922526,10,1497923650
0,17.0,967.0,0,1,3.0,1497922539,5.5,1497922539
0,17.0,967.0,418,1,3.0,1497922539,11.5,1497922957
0,17.0,967.0,363,0,3.0,1497922539,15,1497923320
0,17.0,967.0,346,0,3.0,1497922539,12,1497923666
0,17.0,968.0,0,1,3.0,1497922554,7.5,1497922554
0,17.0,968.0,419,0,3.0,1497922554,13,1497922973
0,17.0,968.0,366,0,3.0,1497922554,15,1497923339
0,17.0,968.0,346,0,3.0,1497922554,16,1497923685
0,17.0,969.0,0,1,3.0,1497922568,7.5,1497922568
0,17.0,969.0,413,1,3.0,1497922568,7.5,1497922981
0,17.0,969.0,367,1,3.0,1497922568,8.5,1497923348
0,17.0,969.0,352,1,3.0,1497922568,14.5,1497923700
0,17.0,970.0,0,1,3.0,1497922581,5.5,1497922581
0,17.0,970.0,409,0,3.0,1497922581,5,1497922990
0,17.0,970.0,366,1,3.0,1497922581,7.5,1497923356
0,17.0,970.0,357,1,3.0,1497922581,11.5,1497923713
0,17.0,971.0,0,1,3.0,1497922596,7.5,1497922596
0,17.0,971.0,412,0,3.0,1497922596,15,1497923008
0,17.0,971.0,367,0,3.0,1497922596,16,1497923375
0,17.0,971.0,356,0,3.0,1497922596,15,1497923731
0,17.0,972.0,0,1,3.0,1497922609,5.5,1497922609
0,17.0,972.0,407,1,3.0,1497922609,7.5,1497923016
0,17.0,972.0,368,1,3.0,1497922609,8.5,1497923384
0,17.0,972.0,355,1,3.0,1497922609,6.5,1497923739
0,17.0,973.0,0,1,3.0,1497922620,3.5,1497922620
0,17.0,973.0,403,1,3.0,1497922620,5.5,1497923023
0,17.0,973.0,366,1,3.0,1497922620,4.5,1497923389
0,17.0,973.0,355,1,3.0,1497922620,3.5,1497923744
0,17.0,974.0,0,1,3.0,1497922634,6.5,1497922634
0,17.0,974.0,407,0,3.0,1497922634,15,1497923041
0,17.0,974.0,358,1,3.0,1497922634,9.5,1497923399
0,17.0,974.0,351,1,3.0,1497922634,5.5,1497923750
0,17.0,975.0,0,1,3.0,1497922650,8.5,1497922650
0,17.0,975.0,403,0,3.0,1497922650,9,1497923053
0,17.0,975.0,357,1,3.0,1497922650,10.5,1497923410
0,17.0,975.0,347,1,3.0,1497922650,6.5,1497923757
0,17.0,976.0,0,1,3.0,1497922662,4.5,1497922662
0,17.0,976.0,403,0,3.0,1497922662,9,1497923065
0,17.0,976.0,358,0,3.0,1497922662,10,1497923423
0,17.0,977.0,0,1,3.0,1497922676,6.5,1497922676
0,17.0,977.0,400,1,3.0,1497922676,9.5,1497923076
0,17.0,977.0,357,1,3.0,1497922676,9.5,1497923433
0,17.0,978.0,0,1,3.0,1497922688,4.5,1497922688
0,17.0,978.0,401,0,3.0,1497922688,10,1497923089
0,17.0,978.0,358,0,3.0,1497922688,11,1497923447
0,17.0,979.0,0,1,3.0,1497922702,6.5,1497922702
0,17.0,979.0,393,1,3.0,1497922702,5.5,1497923095
0,17.0,979.0,364,1,3.0,1497922702,10.5,1497923459
0,17.0,980.0,0,1,3.0,1497922714,4.5,1497922714
0,17.0,980.0,393,0,3.0,1497922714,8,1497923107
0,17.0,980.0,361,0,3.0,1497922714,5,1497923468
0,17.0,981.0,0,1,3.0,1497922726,4.5,1497922726
0,17.0,981.0,385,1,3.0,1497922726,3.5,1497923111
0,17.0,981.0,365,1,3.0,1497922726,7.5,1497923476
0,17.0,982.0,0,1,3.0,1497922741,7.5,1497922741
0,17.0,982.0,381,1,3.0,1497922741,9.5,1497923122
0,17.0,982.0,365,1,3.0,1497922741,9.5,1497923487
0,17.0,983.0,0,1,3.0,1497922755,6.5,1497922755
0,17.0,983.0,375,0,3.0,1497922755,4,1497923130
0,17.0,983.0,376,0,3.0,1497922755,15,1497923506
0,17.0,984.0,0,1,3.0,1497922768,5.5,1497922768
0,17.0,984.0,372,1,3.0,1497922768,9.5,1497923140
0,17.0,984.0,372,1,3.0,1497922768,5.5,1497923512
0,17.0,985.0,0,1,3.0,1497922783,7.5,1497922783
0,17.0,985.0,375,0,3.0,1497922783,15,1497923158
0,17.0,985.0,372,0,3.0,1497922783,14,1497923530
0,17.0,986.0,0,1,3.0,1497922798,7.5,1497922798
0,17.0,986.0,374,0,3.0,1497922798,11,1497923172
0,17.0,986.0,372,0,3.0,1497922798,10,1497923544
0,17.0,987.0,0,1,3.0,1497922814,8.5,1497922814
0,17.0,987.0,364,1,3.0,1497922814,5.5,1497923178
0,17.0,987.0,372,1,3.0,1497922814,5.5,1497923550
0,17.0,988.0,0,1,3.0,1497922830,8.5,1497922830
0,17.0,988.0,357,1,3.0,1497922830,8.5,1497923187
0,17.0,988.0,372,1,3.0,1497922830,8.5,1497923559
0,17.0,989.0,0,1,3.0,1497922843,5.5,1497922843
0,17.0,989.0,362,0,3.0,1497922843,15,1497923205
0,17.0,989.0,362,1,3.0,1497922843,7.5,1497923567
0,17.0,990.0,0,1,3.0,1497922855,4.5,1497922855
0,17.0,990.0,356,1,3.0,1497922855,4.5,1497923211
0,17.0,990.0,362,1,3.0,1497922855,5.5,1497923573
0,17.0,991.0,0,1,2.0,1497924244,4.5,1497924244
0,17.0,991.0,181,0,2.0,1497924244,15,1497924425
0,17.0,991.0,33,1,2.0,1497924244,5.5,1497924458
0,17.0,991.0,174,1,2.0,1497924244,7.5,1497924632
0,17.0,992.0,0,1,2.0,1497924596,4.5,1497924596
0,17.0,992.0,266,0,2.0,1497924596,11,1497924862
0,17.0,992.0,56,1,2.0,1497924596,4.5,1497924918
0,17.0,993.0,0,1,2.0,1497923915,7.5,1497923915
0,17.0,993.0,202,0,2.0,1497923915,11,1497924117
0,17.0,993.0,35,1,2.0,1497923915,6.5,1497924152
0,17.0,993.0,181,0,2.0,1497923915,9,1497924333
0,17.0,993.0,28,1,2.0,1497923915,4.5,1497924361
0,17.0,993.0,164,1,2.0,1497923915,4.5,1497924525
0,17.0,994.0,0,1,2.0,1497924571,3.5,1497924571
0,17.0,994.0,258,0,2.0,1497924571,15,1497924829
0,17.0,994.0,39,1,2.0,1497924571,5.5,1497924868
0,17.0,995.0,,,2.0,,,
0,17.0,996.0,0,1,2.0,1497924267,5.5,1497924267
0,17.0,996.0,185,1,2.0,1497924267,6.5,1497924452
0,17.0,997.0,0,1,2.0,1497923809,7.5,1497923809
0,17.0,997.0,181,1,2.0,1497923809,13.5,1497923990
0,17.0,997.0,330,1,2.0,1497923809,7.5,1497924320
0,17.0,998.0,0,1,2.0,1497923976,6.5,1497923976
0,17.0,998.0,229,0,2.0,1497923976,5,1497924205
0,17.0,998.0,27,1,2.0,1497923976,5.5,1497924232
0,17.0,998.0,174,1,2.0,1497923976,4.5,1497924406
0,17.0,998.0,546,1,2.0,1497923976,11.5,1497924952
0,17.0,999.0,0,1,2.0,1497923876,4.5,1497923876
0,17.0,999.0,185,0,2.0,1497923876,9,1497924061
0,17.0,999.0,42,1,2.0,1497923876,5.5,1497924103
0,17.0,999.0,171,1,2.0,1497923876,6.5,1497924274
0,17.0,999.0,327,1,2.0,1497923876,4.5,1497924601
0,17.0,1000.0,0,1,2.0,1497924624,5.5,1497924624
0,17.0,1000.0,289,0,2.0,1497924624,15,1497924913
0,17.0,1000.0,51,1,2.0,1497924624,11.5,1497924964
0,17.0,1001.0,0,1,2.0,1497923864,6.5,1497923864
0,17.0,1001.0,185,0,2.0,1497923864,15,1497924049
0,17.0,1001.0,47,0,2.0,1497923864,10,1497924096
0,17.0,1001.0,38,1,2.0,1497923864,8.5,1497924134
0,17.0,1001.0,177,1,2.0,1497923864,7.5,1497924311
0,17.0,1001.0,340,1,2.0,1497923864,6.5,1497924651
0,17.0,1002.0,,,2.0,,,
0,17.0,1003.0,0,1,2.0,1497923838,5.5,1497923838
0,17.0,1003.0,167,1,2.0,1497923838,5.5,1497924005
0,17.0,1003.0,346,1,2.0,1497923838,5.5,1497924351
0,17.0,1004.0,0,1,2.0,1497924537,4.5,1497924537
0,17.0,1004.0,232,1,2.0,1497924537,8.5,1497924769
0,17.0,1005.0,0,1,2.0,1497924507,4.5,1497924507
0,17.0,1005.0,243,1,2.0,1497924507,13.5,1497924750
0,17.0,1006.0,0,1,2.0,1497923939,6.5,1497923939
0,17.0,1006.0,221,1,2.0,1497923939,7.5,1497924160
0,17.0,1006.0,329,1,2.0,1497923939,7.5,1497924489
0,17.0,1007.0,0,1,2.0,1497923952,5.5,1497923952
0,17.0,1007.0,226,0,2.0,1497923952,15,1497924178
0,17.0,1007.0,33,1,2.0,1497923952,4.5,1497924211
0,17.0,1007.0,176,1,2.0,1497923952,9.5,1497924387
0,17.0,1007.0,548,1,2.0,1497923952,5.5,1497924935
0,17.0,1008.0,0,1,2.0,1497924584,5.5,1497924584
0,17.0,1008.0,263,0,2.0,1497924584,10,1497924847
0,17.0,1008.0,47,1,2.0,1497924584,7.5,1497924894
0,17.0,1009.0,0,1,2.0,1497924548,4.5,1497924548
0,17.0,1009.0,239,0,2.0,1497924548,15,1497924787
0,17.0,1009.0,47,1,2.0,1497924548,4.5,1497924834
0,17.0,1010.0,0,1,2.0,1497924560,5.5,1497924560
0,17.0,1010.0,236,1,2.0,1497924560,8.5,1497924796
0,17.0,1011.0,0,1,2.0,1497924291,9.5,1497924291
0,17.0,1011.0,190,0,2.0,1497924291,9,1497924481
0,17.0,1011.0,38,1,2.0,1497924291,11.5,1497924519
0,17.0,1011.0,240,0,2.0,1497924291,6,1497924759
0,17.0,1011.0,51,1,2.0,1497924291,12.5,1497924810
0,17.0,1012.0,0,1,2.0,1497923900,4.5,1497923900
0,17.0,1012.0,183,0,2.0,1497923900,11,1497924083
0,17.0,1012.0,41,1,2.0,1497923900,6.5,1497924124
0,17.0,1012.0,178,1,2.0,1497923900,9.5,1497924302
0,17.0,1012.0,341,0,2.0,1497923900,7,1497924643
0,17.0,1012.0,92,1,2.0,1497923900,31.5,1497924735
0,17.0,1013.0,0,1,2.0,1497923925,3.5,1497923925
0,17.0,1013.0,219,0,2.0,1497923925,7,1497924144
0,17.0,1013.0,40,1,2.0,1497923925,4.5,1497924184
0,17.0,1013.0,171,1,2.0,1497923925,3.5,1497924355
0,17.0,1013.0,569,1,2.0,1497923925,4.5,1497924924
0,17.0,1014.0,0,1,2.0,1497924611,2.5,1497924611
0,17.0,1014.0,275,0,2.0,1497924611,15,1497924886
0,17.0,1014.0,43,1,2.0,1497924611,4.5,1497924929
0,17.0,1015.0,0,1,2.0,1497923888,4.5,1497923888
0,17.0,1015.0,181,1,2.0,1497923888,7.5,1497924069
0,17.0,1015.0,332,1,2.0,1497923888,7.5,1497924401
0,17.0,1016.0,0,1,2.0,1497924017,5.5,1497924017
0,17.0,1016.0,204,0,2.0,1497924017,7,1497924221
0,17.0,1016.0,33,1,2.0,1497924017,8.5,1497924254
0,17.0,1016.0,190,1,2.0,1497924017,9.5,1497924444
0,17.0,1016.0,529,1,2.0,1497924017,8.5,1497924973
0,17.0,1017.0,0,1,2.0,1497923962,2.5,1497923962
0,17.0,1017.0,235,0,2.0,1497923962,9,1497924197
0,17.0,1017.0,29,1,2.0,1497923962,4.5,1497924226
0,17.0,1017.0,166,1,2.0,1497923962,3.5,1497924392
0,17.0,1017.0,548,1,2.0,1497923962,4.5,1497924940
0,17.0,1018.0,0,1,2.0,1497923825,8.5,1497923825
0,17.0,1018.0,173,1,2.0,1497923825,7.5,1497923998
0,17.0,1018.0,346,1,2.0,1497923825,10.5,1497924344
0,17.0,1019.0,0,1,2.0,1497923850,4.5,1497923850
0,17.0,1019.0,180,1,2.0,1497923850,12.5,1497924030
0,17.0,1019.0,346,0,2.0,1497923850,12,1497924376
0,17.0,1019.0,57,0,2.0,1497923850,5,1497924433
0,17.0,1019.0,35,0,2.0,1497923850,6,1497924468
0,17.0,1019.0,27,1,2.0,1497923850,4.5,1497924495
0,17.0,1019.0,163,1,2.0,1497923850,6.5,1497924658
0,17.0,1020.0,,,2.0,,,
0,19.0,1081.0,,,2.0,,,
0,19.0,1082.0,,,2.0,,,
0,19.0,1083.0,,,2.0,,,
0,19.0,1084.0,,,2.0,,,
0,19.0,1085.0,0,1,2.0,1498092673,2.5,1498092673
0,19.0,1085.0,179,0,2.0,1498092673,6,1498092852
0,19.0,1085.0,34,1,2.0,1498092673,7.5,1498092886
0,19.0,1085.0,180,0,2.0,1498092673,9,1498093066
0,19.0,1085.0,29,1,2.0,1498092673,6.5,1498093095
0,19.0,1085.0,225,1,2.0,1498092673,7.5,1498093320
0,19.0,1085.0,376,0,2.0,1498092673,15,1498093696
0,19.0,1085.0,83,1,2.0,1498092673,8.5,1498093779
0,19.0,1086.0,,,2.0,,,
0,19.0,1087.0,,,2.0,,,
0,19.0,1088.0,,,2.0,,,
0,19.0,1089.0,,,2.0,,,
0,19.0,1090.0,,,2.0,,,
0,19.0,1091.0,,,2.0,,,
0,19.0,1092.0,,,2.0,,,
0,19.0,1093.0,0,1,2.0,1498092724,2.5,1498092724
0,19.0,1093.0,180,0,2.0,1498092724,4,1498092904
0,19.0,1093.0,40,0,2.0,1498092724,9,1498092944
0,19.0,1093.0,38,1,2.0,1498092724,10.5,1498092982
0,19.0,1093.0,189,0,2.0,1498092724,7,1498093171
0,19.0,1093.0,51,0,2.0,1498092724,12,1498093222
0,19.0,1093.0,49,0,2.0,1498092724,13,1498093271
0,19.0,1093.0,41,0,2.0,1498092724,12,1498093312
0,19.0,1093.0,37,0,2.0,1498092724,7,1498093349
0,19.0,1093.0,52,0,2.0,1498092724,5,1498093401
0,19.0,1093.0,61,0,2.0,1498092724,3,1498093462
0,19.0,1093.0,63,0,2.0,1498092724,15,1498093525
0,19.0,1093.0,55,1,2.0,1498092724,8.5,1498093580
0,19.0,1093.0,298,0,2.0,1498092724,1,1498093878
0,19.0,1094.0,0,1,2.0,1498093190,6.5,1498093190
0,19.0,1094.0,350,1,2.0,1498093190,14.5,1498093540
0,19.0,1095.0,0,1,2.0,1498092690,9.5,1498092690
0,19.0,1095.0,187,0,2.0,1498092690,13,1498092877
0,19.0,1095.0,41,1,2.0,1498092690,13.5,1498092918
0,19.0,1095.0,190,0,2.0,1498092690,10,1498093108
0,19.0,1095.0,34,1,2.0,1498092690,11.5,1498093142
0,19.0,1095.0,222,0,2.0,1498092690,12,1498093364
0,19.0,1095.0,55,0,2.0,1498092690,15,1498093419
