,user,item,time_elapsed,outcome,schedulers,introduced,durations,timestamps
0,6.0,303.0,0,1,3.0,1497922318,5.5,1497922318
0,6.0,303.0,374,0,3.0,1497922318,5,1497922692
0,6.0,303.0,362,1,3.0,1497922318,5.5,1497923054
0,6.0,303.0,311,1,3.0,1497922318,5.5,1497923365
0,6.0,304.0,0,1,3.0,1497922331,5.5,1497922331
0,6.0,304.0,374,0,3.0,1497922331,10,1497922705
0,6.0,304.0,359,0,3.0,1497922331,7,1497923064
0,6.0,304.0,311,0,3.0,1497922331,6,1497923375
0,6.0,305.0,0,1,3.0,1497922342,4.5,1497922342
0,6.0,305.0,380,0,3.0,1497922342,13,1497922722
0,6.0,305.0,351,0,3.0,1497922342,5,1497923073
0,6.0,305.0,314,0,3.0,1497922342,9,1497923387
0,6.0,306.0,0,1,3.0,1497922353,3.5,1497922353
0,6.0,306.0,380,0,3.0,1497922353,8,1497922733
0,6.0,306.0,351,0,3.0,1497922353,8,1497923084
0,6.0,306.0,313,0,3.0,1497922353,7,1497923397
0,6.0,307.0,0,1,3.0,1497922364,3.5,1497922364
0,6.0,307.0,388,0,3.0,1497922364,15,1497922752
0,6.0,307.0,340,0,3.0,1497922364,5,1497923092
0,6.0,307.0,312,0,3.0,1497922364,3,1497923404
0,6.0,308.0,0,1,3.0,1497922376,4.5,1497922376
0,6.0,308.0,386,0,3.0,1497922376,7,1497922762
0,6.0,308.0,349,0,3.0,1497922376,15,1497923111
0,6.0,308.0,305,0,3.0,1497922376,8,1497923416
0,6.0,309.0,0,0,3.0,1497922390,4,1497922390
0,6.0,309.0,381,0,3.0,1497922390,6,1497922771
0,6.0,309.0,352,0,3.0,1497922390,9,1497923123
0,6.0,309.0,304,0,3.0,1497922390,8,1497923427
0,6.0,310.0,0,1,3.0,1497922400,3.5,1497922400
0,6.0,310.0,378,0,3.0,1497922400,4,1497922778
0,6.0,310.0,359,0,3.0,1497922400,10,1497923137
0,6.0,310.0,300,0,3.0,1497922400,6,1497923437
0,6.0,311.0,0,1,3.0,1497922413,5.5,1497922413
0,6.0,311.0,373,0,3.0,1497922413,5,1497922786
0,6.0,311.0,368,0,3.0,1497922413,14,1497923154
0,6.0,311.0,290,0,3.0,1497922413,4,1497923444
0,6.0,312.0,0,0,3.0,1497922434,12,1497922434
0,6.0,312.0,360,0,3.0,1497922434,4,1497922794
0,6.0,312.0,378,0,3.0,1497922434,15,1497923172
0,6.0,312.0,278,0,3.0,1497922434,2,1497923450
0,6.0,313.0,0,1,3.0,1497922445,3.5,1497922445
0,6.0,313.0,357,0,3.0,1497922445,5,1497922802
0,6.0,313.0,382,0,3.0,1497922445,9,1497923184
0,6.0,313.0,272,0,3.0,1497922445,3,1497923456
0,6.0,314.0,0,1,3.0,1497922459,6.5,1497922459
0,6.0,314.0,354,0,3.0,1497922459,8,1497922813
0,6.0,314.0,378,0,3.0,1497922459,3,1497923191
0,6.0,314.0,273,0,3.0,1497922459,5,1497923464
0,6.0,315.0,0,1,3.0,1497922473,6.5,1497922473
0,6.0,315.0,349,0,3.0,1497922473,6,1497922822
0,6.0,315.0,382,0,3.0,1497922473,9,1497923204
0,6.0,315.0,270,0,3.0,1497922473,7,1497923474
0,6.0,316.0,0,1,3.0,1497922484,3.5,1497922484
0,6.0,316.0,349,0,3.0,1497922484,8,1497922833
0,6.0,316.0,378,0,3.0,1497922484,4,1497923211
0,6.0,317.0,0,1,3.0,1497922496,4.5,1497922496
0,6.0,317.0,348,1,3.0,1497922496,10.5,1497922844
0,6.0,317.0,380,0,3.0,1497922496,10,1497923224
0,6.0,318.0,0,1,3.0,1497922506,2.5,1497922506
0,6.0,318.0,348,0,3.0,1497922506,6,1497922854
0,6.0,318.0,379,0,3.0,1497922506,5,1497923233
0,6.0,319.0,0,1,3.0,1497922518,4.5,1497922518
0,6.0,319.0,347,0,3.0,1497922518,8,1497922865
0,6.0,319.0,376,0,3.0,1497922518,5,1497923241
0,6.0,320.0,0,1,3.0,1497922531,5.5,1497922531
0,6.0,320.0,346,0,3.0,1497922531,8,1497922877
0,6.0,320.0,383,0,3.0,1497922531,15,1497923260
0,6.0,321.0,0,1,3.0,1497922541,3.5,1497922541
0,6.0,321.0,348,0,3.0,1497922541,9,1497922889
0,6.0,321.0,383,0,3.0,1497922541,9,1497923272
0,6.0,322.0,0,1,3.0,1497922553,4.5,1497922553
0,6.0,322.0,354,0,3.0,1497922553,15,1497922907
0,6.0,322.0,370,1,3.0,1497922553,4.5,1497923277
0,6.0,323.0,0,1,3.0,1497922564,3.5,1497922564
0,6.0,323.0,361,0,3.0,1497922564,14,1497922925
0,6.0,323.0,359,0,3.0,1497922564,4,1497923284
0,6.0,324.0,0,1,3.0,1497922575,4.5,1497922575
0,6.0,324.0,362,0,3.0,1497922575,8,1497922937
0,6.0,324.0,353,0,3.0,1497922575,3,1497923290
0,6.0,325.0,0,1,3.0,1497922592,9.5,1497922592
0,6.0,325.0,354,0,3.0,1497922592,6,1497922946
0,6.0,325.0,352,0,3.0,1497922592,4,1497923298
0,6.0,326.0,0,0,3.0,1497922606,5,1497922606
0,6.0,326.0,358,0,3.0,1497922606,14,1497922964
0,6.0,326.0,343,0,3.0,1497922606,5,1497923307
0,6.0,327.0,0,1,3.0,1497922617,3.5,1497922617
0,6.0,327.0,357,0,3.0,1497922617,6,1497922974
0,6.0,327.0,342,0,3.0,1497922617,6,1497923316
0,6.0,328.0,0,1,3.0,1497922634,9.5,1497922634
0,6.0,328.0,358,0,3.0,1497922634,14,1497922992
0,6.0,328.0,333,0,3.0,1497922634,5,1497923325
0,6.0,329.0,0,1,3.0,1497922646,4.5,1497922646
0,6.0,329.0,365,0,3.0,1497922646,16,1497923011
0,6.0,329.0,322,0,3.0,1497922646,5,1497923333
0,6.0,330.0,0,1,3.0,1497922656,3.5,1497922656
0,6.0,330.0,370,0,3.0,1497922656,12,1497923026
0,6.0,330.0,312,1,3.0,1497922656,4.5,1497923338
0,6.0,331.0,,,1.0,,,
0,6.0,332.0,0,1,1.0,1497923505,3.5,1497923505
0,6.0,332.0,57,1,1.0,1497923505,6.5,1497923562
0,6.0,332.0,161,0,1.0,1497923505,6,1497923723
0,6.0,332.0,149,0,1.0,1497923505,7,1497923872
0,6.0,332.0,130,0,1.0,1497923505,9,1497924002
0,6.0,332.0,96,0,1.0,1497923505,4,1497924098
0,6.0,332.0,89,1,1.0,1497923505,3.5,1497924187
0,6.0,332.0,90,1,1.0,1497923505,3.5,1497924277
0,6.0,332.0,149,1,1.0,1497923505,7.5,1497924426
0,6.0,333.0,,,1.0,,,
0,6.0,334.0,,,1.0,,,
0,6.0,335.0,,,1.0,,,
0,6.0,336.0,0,1,1.0,1497923607,4.5,1497923607
0,6.0,336.0,51,0,1.0,1497923607,6,1497923658
0,6.0,336.0,88,0,1.0,1497923607,7,1497923746
0,6.0,336.0,70,0,1.0,1497923607,7,1497923816
0,6.0,336.0,80,0,1.0,1497923607,6,1497923896
0,6.0,336.0,75,1,1.0,1497923607,8.5,1497923971
0,6.0,336.0,109,1,1.0,1497923607,4.5,1497924080
0,6.0,336.0,161,1,1.0,1497923607,7.5,1497924241
0,6.0,336.0,191,1,1.0,1497923607,5.5,1497924432
0,6.0,337.0,,,1.0,,,
0,6.0,338.0,,,1.0,,,
0,6.0,339.0,,,1.0,,,
0,6.0,340.0,0,1,1.0,1497923618,4.5,1497923618
0,6.0,340.0,49,0,1.0,1497923618,6,1497923667
0,6.0,340.0,94,0,1.0,1497923618,6,1497923761
0,6.0,340.0,75,0,1.0,1497923618,6,1497923836
0,6.0,340.0,93,0,1.0,1497923618,5,1497923929
0,6.0,340.0,89,0,1.0,1497923618,5,1497924018
0,6.0,340.0,57,0,1.0,1497923618,8,1497924075
0,6.0,340.0,62,0,1.0,1497923618,2,1497924137
0,6.0,340.0,60,1,1.0,1497923618,8.5,1497924197
0,6.0,340.0,71,0,1.0,1497923618,4,1497924268
0,6.0,340.0,74,0,1.0,1497923618,5,1497924342
0,6.0,340.0,53,0,1.0,1497923618,7,1497924395
0,6.0,341.0,0,1,1.0,1497923630,4.5,1497923630
0,6.0,341.0,55,0,1.0,1497923630,5,1497923685
0,6.0,341.0,120,0,1.0,1497923630,3,1497923805
0,6.0,341.0,99,0,1.0,1497923630,4,1497923904
0,6.0,341.0,86,1,1.0,1497923630,8.5,1497923990
0,6.0,341.0,157,1,1.0,1497923630,8.5,1497924147
0,6.0,341.0,137,0,1.0,1497923630,4,1497924284
0,6.0,341.0,119,1,1.0,1497923630,7.5,1497924403
0,6.0,342.0,,,1.0,,,
0,6.0,343.0,0,1,1.0,1497923827,3.5,1497923827
0,6.0,343.0,59,0,1.0,1497923827,6,1497923886
0,6.0,343.0,154,0,1.0,1497923827,10,1497924040
0,6.0,343.0,135,0,1.0,1497923827,7,1497924175
0,6.0,343.0,77,1,1.0,1497923827,4.5,1497924252
0,6.0,343.0,109,0,1.0,1497923827,11,1497924361
0,6.0,344.0,,,1.0,,,
0,6.0,345.0,,,1.0,,,
0,6.0,346.0,0,1,1.0,1497923595,5.5,1497923595
0,6.0,346.0,54,0,1.0,1497923595,7,1497923649
0,6.0,346.0,87,1,1.0,1497923595,5.5,1497923736
0,6.0,346.0,226,0,1.0,1497923595,5,1497923962
0,6.0,346.0,169,0,1.0,1497923595,6,1497924131
0,6.0,346.0,102,0,1.0,1497923595,8,1497924233
0,6.0,346.0,74,0,1.0,1497923595,8,1497924307
0,6.0,346.0,78,0,1.0,1497923595,9,1497924385
0,6.0,347.0,,,1.0,,,
0,6.0,348.0,,,1.0,,,
0,6.0,349.0,0,1,1.0,1497923529,3.5,1497923529
0,6.0,349.0,47,0,1.0,1497923529,3,1497923576
0,6.0,349.0,100,0,1.0,1497923529,5,1497923676
0,6.0,349.0,75,1,1.0,1497923529,4.5,1497923751
0,6.0,349.0,160,1,1.0,1497923529,6.5,1497923911
0,6.0,349.0,241,1,1.0,1497923529,3.5,1497924152
0,6.0,349.0,194,1,1.0,1497923529,3.5,1497924346
0,6.0,350.0,,,1.0,,,
0,6.0,351.0,,,1.0,,,
0,6.0,352.0,,,1.0,,,
0,6.0,353.0,,,1.0,,,
0,6.0,354.0,0,1,1.0,1497923518,5.5,1497923518
0,6.0,354.0,52,1,1.0,1497923518,7.5,1497923570
0,6.0,354.0,159,0,1.0,1497923518,3,1497923729
0,6.0,354.0,147,1,1.0,1497923518,3.5,1497923876
0,6.0,354.0,188,1,1.0,1497923518,7.5,1497924064
0,6.0,354.0,209,1,1.0,1497923518,3.5,1497924273
0,6.0,355.0,,,1.0,,,
0,6.0,356.0,0,0,1.0,1497923707,5,1497923707
0,6.0,356.0,79,0,1.0,1497923707,4,1497923786
0,6.0,356.0,69,0,1.0,1497923707,5,1497923855
0,6.0,356.0,98,0,1.0,1497923707,9,1497923953
0,6.0,356.0,74,0,1.0,1497923707,6,1497924027
0,6.0,356.0,64,1,1.0,1497923707,9.5,1497924091
0,6.0,356.0,112,1,1.0,1497923707,5.5,1497924203
0,6.0,356.0,120,0,1.0,1497923707,7,1497924323
0,6.0,356.0,117,0,1.0,1497923707,4,1497924440
0,6.0,357.0,,,1.0,,,
0,6.0,358.0,0,1,1.0,1497923539,3.5,1497923539
0,6.0,358.0,43,0,1.0,1497923539,2,1497923582
0,6.0,358.0,110,0,1.0,1497923539,4,1497923692
0,6.0,358.0,87,0,1.0,1497923539,15,1497923779
0,6.0,358.0,68,0,1.0,1497923539,7,1497923847
0,6.0,358.0,74,0,1.0,1497923539,7,1497923921
0,6.0,358.0,60,0,1.0,1497923539,6,1497923981
0,6.0,358.0,67,0,1.0,1497923539,5,1497924048
0,6.0,358.0,59,0,1.0,1497923539,6,1497924107
0,6.0,358.0,57,0,1.0,1497923539,9,1497924164
0,6.0,358.0,48,0,1.0,1497923539,5,1497924212
0,6.0,358.0,34,1,1.0,1497923539,3.5,1497924246
0,6.0,358.0,67,1,1.0,1497923539,4.5,1497924313
0,6.0,358.0,105,1,1.0,1497923539,3.5,1497924418
0,6.0,359.0,0,1,1.0,1497923494,4.5,1497923494
0,6.0,359.0,60,0,1.0,1497923494,11,1497923554
0,6.0,359.0,85,0,1.0,1497923494,5,1497923639
0,6.0,359.0,75,0,1.0,1497923494,4,1497923714
0,6.0,359.0,84,0,1.0,1497923494,9,1497923798
0,6.0,359.0,64,0,1.0,1497923494,4,1497923862
0,6.0,359.0,79,0,1.0,1497923494,8,1497923941
0,6.0,359.0,68,0,1.0,1497923494,4,1497924009
0,6.0,359.0,47,0,1.0,1497923494,5,1497924056
0,6.0,359.0,65,0,1.0,1497923494,11,1497924121
0,6.0,359.0,62,0,1.0,1497923494,5,1497924183
0,6.0,359.0,39,0,1.0,1497923494,7,1497924222
0,6.0,359.0,38,0,1.0,1497923494,4,1497924260
0,6.0,359.0,35,0,1.0,1497923494,8,1497924295
0,6.0,359.0,39,0,1.0,1497923494,7,1497924334
0,6.0,359.0,39,0,1.0,1497923494,8,1497924373
0,6.0,359.0,41,1,1.0,1497923494,9.5,1497924414
0,6.0,360.0,,,1.0,,,
0,7.0,361.0,0,1,3.0,1497922384,5.5,1497922384
0,7.0,361.0,351,0,3.0,1497922384,7,1497922735
0,7.0,361.0,330,0,3.0,1497922384,6,1497923065
0,7.0,361.0,332,0,3.0,1497922384,5,1497923397
0,7.0,362.0,0,1,3.0,1497922398,6.5,1497922398
0,7.0,362.0,344,0,3.0,1497922398,3,1497922742
0,7.0,362.0,327,1,3.0,1497922398,3.5,1497923069
0,7.0,362.0,332,1,3.0,1497922398,3.5,1497923401
0,7.0,363.0,0,1,3.0,1497922409,3.5,1497922409
0,7.0,363.0,346,1,3.0,1497922409,12.5,1497922755
0,7.0,363.0,330,0,3.0,1497922409,12,1497923085
0,7.0,363.0,328,0,3.0,1497922409,9,1497923413
0,7.0,364.0,0,1,3.0,1497922420,4.5,1497922420
0,7.0,364.0,343,0,3.0,1497922420,5,1497922763
0,7.0,364.0,337,0,3.0,1497922420,12,1497923100
0,7.0,364.0,332,0,3.0,1497922420,15,1497923432
0,7.0,365.0,0,1,3.0,1497922431,4.5,1497922431
0,7.0,365.0,343,0,3.0,1497922431,8,1497922774
0,7.0,365.0,332,1,3.0,1497922431,5.5,1497923106
0,7.0,365.0,342,0,3.0,1497922431,13,1497923448
0,7.0,366.0,0,1,3.0,1497922441,3.5,1497922441
0,7.0,366.0,347,0,3.0,1497922441,11,1497922788
0,7.0,366.0,335,0,3.0,1497922441,14,1497923123
0,7.0,366.0,333,0,3.0,1497922441,5,1497923456
0,7.0,367.0,0,1,3.0,1497922451,3.5,1497922451
0,7.0,367.0,349,0,3.0,1497922451,9,1497922800
0,7.0,367.0,0,0,3.0,1497922451,9,1497922800
0,7.0,367.0,341,0,3.0,1497922451,14,1497923141
0,7.0,367.0,322,0,3.0,1497922451,4,1497923463
0,7.0,368.0,0,1,3.0,1497922464,5.5,1497922464
0,7.0,368.0,354,0,3.0,1497922464,15,1497922818
0,7.0,368.0,330,0,3.0,1497922464,4,1497923148
0,7.0,368.0,321,0,3.0,1497922464,3,1497923469
0,7.0,369.0,0,1,3.0,1497922477,5.5,1497922477
0,7.0,369.0,350,1,3.0,1497922477,7.5,1497922827
0,7.0,369.0,331,1,3.0,1497922477,9.5,1497923158
0,7.0,369.0,318,1,3.0,1497922477,6.5,1497923476
0,7.0,370.0,0,1,3.0,1497922490,5.5,1497922490
0,7.0,370.0,347,0,3.0,1497922490,7,1497922837
0,7.0,370.0,348,1,3.0,1497922490,25.5,1497923185
0,7.0,370.0,300,1,3.0,1497922490,7.5,1497923485
0,7.0,371.0,0,1,3.0,1497922503,5.5,1497922503
0,7.0,371.0,346,0,3.0,1497922503,8,1497922849
0,7.0,371.0,347,0,3.0,1497922503,8,1497923196
0,7.0,371.0,297,0,3.0,1497922503,5,1497923493
0,7.0,372.0,0,1,3.0,1497922514,3.5,1497922514
0,7.0,372.0,343,1,3.0,1497922514,6.5,1497922857
0,7.0,372.0,1,1,3.0,1497922514,7.5,1497922858
0,7.0,372.0,347,1,3.0,1497922514,7.5,1497923205
0,7.0,372.0,293,1,3.0,1497922514,4.5,1497923498
0,7.0,373.0,0,1,3.0,1497922527,5.5,1497922527
0,7.0,373.0,335,1,3.0,1497922527,3.5,1497922862
0,7.0,373.0,348,1,3.0,1497922527,4.5,1497923210
0,7.0,374.0,0,1,3.0,1497922543,8.5,1497922543
0,7.0,374.0,326,0,3.0,1497922543,3,1497922869
0,7.0,374.0,356,1,3.0,1497922543,14.5,1497923225
0,7.0,375.0,0,1,3.0,1497922557,6.5,1497922557
0,7.0,375.0,327,0,3.0,1497922557,12,1497922884
0,7.0,375.0,352,0,3.0,1497922557,8,1497923236
0,7.0,376.0,0,1,3.0,1497922566,2.5,1497922566
0,7.0,376.0,333,0,3.0,1497922566,12,1497922899
0,7.0,376.0,344,1,3.0,1497922566,6.5,1497923243
0,7.0,377.0,0,1,3.0,1497922578,4.5,1497922578
0,7.0,377.0,331,0,3.0,1497922578,7,1497922909
0,7.0,377.0,342,0,3.0,1497922578,5,1497923251
0,7.0,378.0,0,1,3.0,1497922586,1.5,1497922586
0,7.0,378.0,330,0,3.0,1497922586,4,1497922916
0,7.0,378.0,352,0,3.0,1497922586,14,1497923268
0,7.0,379.0,0,1,3.0,1497922597,3.5,1497922597
0,7.0,379.0,328,1,3.0,1497922597,8.5,1497922925
0,7.0,379.0,358,0,3.0,1497922597,11,1497923283
0,7.0,379.0,1,0,3.0,1497922597,12,1497923284
0,7.0,380.0,0,1,3.0,1497922610,5.5,1497922610
0,7.0,380.0,332,0,3.0,1497922610,13,1497922942
0,7.0,380.0,348,0,3.0,1497922610,3,1497923290
0,7.0,381.0,0,1,3.0,1497922620,3.5,1497922620
0,7.0,381.0,328,1,3.0,1497922620,5.5,1497922948
0,7.0,381.0,349,1,3.0,1497922620,5.5,1497923297
0,7.0,382.0,0,1,3.0,1497922630,2.5,1497922630
0,7.0,382.0,334,0,3.0,1497922630,12,1497922964
0,7.0,382.0,342,1,3.0,1497922630,8.5,1497923306
0,7.0,383.0,0,1,3.0,1497922639,1.5,1497922639
0,7.0,383.0,343,0,3.0,1497922639,15,1497922982
0,7.0,383.0,343,0,3.0,1497922639,16,1497923325
0,7.0,384.0,0,1,3.0,1497922650,3.5,1497922650
0,7.0,384.0,343,0,3.0,1497922650,8,1497922993
0,7.0,384.0,336,1,3.0,1497922650,3.5,1497923329
0,7.0,385.0,0,1,3.0,1497922663,5.5,1497922663
0,7.0,385.0,343,0,3.0,1497922663,10,1497923006
0,7.0,385.0,330,1,3.0,1497922663,5.5,1497923336
0,7.0,386.0,0,1,3.0,1497922679,8.5,1497922679
0,7.0,386.0,336,0,3.0,1497922679,6,1497923015
0,7.0,386.0,327,0,3.0,1497922679,2,1497923342
0,7.0,387.0,0,1,3.0,1497922693,6.5,1497922693
0,7.0,387.0,333,0,3.0,1497922693,8,1497923026
0,7.0,387.0,329,0,3.0,1497922693,10,1497923355
0,7.0,388.0,0,1,3.0,1497922705,5.5,1497922705
0,7.0,388.0,332,1,3.0,1497922705,10.5,1497923037
0,7.0,388.0,327,0,3.0,1497922705,6,1497923364
0,7.0,389.0,0,1,3.0,1497922716,3.5,1497922716
0,7.0,389.0,327,1,3.0,1497922716,5.5,1497923043
0,7.0,389.0,336,1,3.0,1497922716,14.5,1497923379
0,7.0,390.0,0,1,3.0,1497922725,1.5,1497922725
0,7.0,390.0,331,1,3.0,1497922725,12.5,1497923056
0,7.0,390.0,333,0,3.0,1497922725,6,1497923389
0,7.0,391.0,,,1.0,,,
0,7.0,392.0,0,1,1.0,1497923630,3.5,1497923630
0,7.0,392.0,65,0,1.0,1497923630,8,1497923695
0,7.0,392.0,131,0,1.0,1497923630,5,1497923826
0,7.0,392.0,102,0,1.0,1497923630,15,1497923928
0,7.0,392.0,0,0,1.0,1497923630,15,1497923928
0,7.0,393.0,,,1.0,,,
0,7.0,394.0,,,1.0,,,
0,7.0,395.0,,,1.0,,,
0,7.0,396.0,,,1.0,,,
0,7.0,397.0,0,0,1.0,1497923657,8,1497923657
0,7.0,397.0,64,0,1.0,1497923657,5,1497923721
0,7.0,397.0,72,0,1.0,1497923657,9,1497923793
0,7.0,397.0,69,0,1.0,1497923657,15,1497923862
0,7.0,397.0,78,0,1.0,1497923657,9,1497923940
0,7.0,398.0,,,1.0,,,
0,7.0,399.0,,,1.0,,,
0,7.0,400.0,,,1.0,,,
0,7.0,401.0,0,1,1.0,1497923747,7.5,1497923747
0,7.0,401.0,71,0,1.0,1497923747,6,1497923818
0,7.0,401.0,134,0,1.0,1497923747,9,1497923952
0,7.0,401.0,1,0,1.0,1497923747,10,1497923953
0,7.0,402.0,,,1.0,,,
0,7.0,403.0,,,1.0,,,
0,7.0,404.0,,,1.0,,,
0,7.0,405.0,,,1.0,,,
0,7.0,406.0,,,1.0,,,
0,7.0,407.0,0,1,1.0,1497923605,8.5,1497923605
0,7.0,407.0,70,0,1.0,1497923605,15,1497923675
0,7.0,407.0,106,0,1.0,1497923605,5,1497923781
0,7.0,407.0,99,0,1.0,1497923605,14,1497923880
0,7.0,407.0,83,0,1.0,1497923605,7,1497923963
0,7.0,408.0,,,1.0,,,
0,7.0,409.0,,,1.0,,,
0,7.0,410.0,,,1.0,,,
0,7.0,411.0,,,1.0,,,
0,7.0,412.0,,,1.0,,,
0,7.0,413.0,0,1,1.0,1497923712,2.5,1497923712
0,7.0,413.0,60,0,1.0,1497923712,6,1497923772
0,7.0,413.0,115,0,1.0,1497923712,3,1497923887
0,7.0,413.0,108,0,1.0,1497923712,13,1497923995
0,7.0,414.0,0,1,1.0,1497923640,3.5,1497923640
0,7.0,414.0,62,1,1.0,1497923640,6.5,1497923702
0,7.0,414.0,204,0,1.0,1497923640,10,1497923906
0,7.0,415.0,0,1,1.0,1497923619,6.5,1497923619
0,7.0,415.0,65,0,1.0,1497923619,6,1497923684
0,7.0,415.0,124,0,1.0,1497923619,5,1497923808
0,7.0,415.0,84,1,1.0,1497923619,4.5,1497923892
0,7.0,416.0,,,1.0,,,
0,7.0,417.0,0,1,1.0,1497923732,3.5,1497923732
0,7.0,417.0,68,0,1.0,1497923732,4,1497923800
0,7.0,417.0,109,1,1.0,1497923732,2.5,1497923909
0,7.0,418.0,,,1.0,,,
0,7.0,419.0,0,1,1.0,1497923762,7.5,1497923762
0,7.0,419.0,82,0,1.0,1497923762,15,1497923844
0,7.0,419.0,135,1,1.0,1497923762,15.5,1497923979
0,7.0,419.0,0,1,1.0,1497923762,15.5,1497923979
0,7.0,420.0,,,1.0,,,
0,8.0,421.0,0,1,3.0,1497922440,9.5,1497922440
0,8.0,421.0,437,0,3.0,1497922440,10,1497922877
0,8.0,421.0,411,0,3.0,1497922440,10,1497923288
0,8.0,421.0,415,0,3.0,1497922440,6,1497923703
0,8.0,422.0,0,1,3.0,1497922453,5.5,1497922453
0,8.0,422.0,439,0,3.0,1497922453,12,1497922892
0,8.0,422.0,408,0,3.0,1497922453,8,1497923300
0,8.0,422.0,421,0,3.0,1497922453,15,1497923721
0,8.0,423.0,0,1,3.0,1497922467,6.5,1497922467
0,8.0,423.0,437,0,3.0,1497922467,8,1497922904
0,8.0,423.0,412,0,3.0,1497922467,13,1497923316
0,8.0,423.0,419,0,3.0,1497922467,11,1497923735
0,8.0,424.0,0,1,3.0,1497922481,7.5,1497922481
0,8.0,424.0,434,0,3.0,1497922481,7,1497922915
0,8.0,424.0,420,0,3.0,1497922481,15,1497923335
0,8.0,424.0,411,0,3.0,1497922481,8,1497923746
0,8.0,425.0,0,1,3.0,1497922495,6.5,1497922495
0,8.0,425.0,430,0,3.0,1497922495,6,1497922925
0,8.0,425.0,417,0,3.0,1497922495,4,1497923342
0,8.0,425.0,422,0,3.0,1497922495,15,1497923764
0,8.0,426.0,0,0,3.0,1497922511,6,1497922511
0,8.0,426.0,433,0,3.0,1497922511,15,1497922944
0,8.0,426.0,416,0,3.0,1497922511,15,1497923360
0,8.0,426.0,423,0,3.0,1497922511,15,1497923783
0,8.0,427.0,0,1,3.0,1497922525,6.5,1497922525
0,8.0,427.0,434,0,3.0,1497922525,12,1497922959
0,8.0,427.0,415,0,3.0,1497922525,11,1497923374
0,8.0,427.0,422,0,3.0,1497922525,10,1497923796
0,8.0,428.0,0,1,3.0,1497922540,7.5,1497922540
0,8.0,428.0,435,0,3.0,1497922540,13,1497922975
0,8.0,428.0,415,0,3.0,1497922540,13,1497923390
0,8.0,428.0,424,0,3.0,1497922540,15,1497923814
0,8.0,429.0,0,1,3.0,1497922555,7.5,1497922555
0,8.0,429.0,437,0,3.0,1497922555,13,1497922992
0,8.0,429.0,412,0,3.0,1497922555,11,1497923404
0,8.0,429.0,428,0,3.0,1497922555,15,1497923832
0,8.0,430.0,0,0,3.0,1497922577,12,1497922577
0,8.0,430.0,430,0,3.0,1497922577,12,1497923007
0,8.0,430.0,413,0,3.0,1497922577,13,1497923420
0,8.0,430.0,431,0,3.0,1497922577,15,1497923851
0,8.0,431.0,0,1,3.0,1497922594,10.5,1497922594
0,8.0,431.0,423,0,3.0,1497922594,7,1497923017
0,8.0,431.0,416,0,3.0,1497922594,9,1497923433
0,8.0,431.0,436,0,3.0,1497922594,15,1497923869
0,8.0,432.0,0,1,3.0,1497922608,6.5,1497922608
0,8.0,432.0,428,0,3.0,1497922608,15,1497923036
0,8.0,432.0,408,0,3.0,1497922608,8,1497923444
0,8.0,432.0,443,0,3.0,1497922608,14,1497923887
0,8.0,433.0,0,1,3.0,1497922619,3.5,1497922619
0,8.0,433.0,429,0,3.0,1497922619,9,1497923048
0,8.0,433.0,405,0,3.0,1497922619,6,1497923453
0,8.0,433.0,447,0,3.0,1497922619,9,1497923900
0,8.0,434.0,0,1,3.0,1497922637,10.5,1497922637
0,8.0,434.0,423,0,3.0,1497922637,9,1497923060
0,8.0,434.0,406,0,3.0,1497922637,10,1497923466
0,8.0,434.0,453,0,3.0,1497922637,15,1497923919
0,8.0,435.0,0,1,3.0,1497922653,8.5,1497922653
0,8.0,435.0,419,1,3.0,1497922653,10.5,1497923072
0,8.0,435.0,409,0,3.0,1497922653,12,1497923481
0,8.0,435.0,449,1,3.0,1497922653,10.5,1497923930
0,8.0,436.0,0,1,3.0,1497922664,4.5,1497922664
0,8.0,436.0,426,0,3.0,1497922664,14,1497923090
0,8.0,436.0,404,0,3.0,1497922664,10,1497923494
0,8.0,437.0,0,1,3.0,1497922680,9.5,1497922680
0,8.0,437.0,429,0,3.0,1497922680,15,1497923109
0,8.0,437.0,403,0,3.0,1497922680,15,1497923512
0,8.0,438.0,0,1,3.0,1497922691,3.5,1497922691
0,8.0,438.0,429,0,3.0,1497922691,8,1497923120
0,8.0,438.0,403,0,3.0,1497922691,7,1497923523
0,8.0,439.0,0,1,3.0,1497922705,6.5,1497922705
0,8.0,439.0,433,0,3.0,1497922705,15,1497923138
0,8.0,439.0,403,0,3.0,1497922705,15,1497923541
0,8.0,440.0,0,1,3.0,1497922716,4.5,1497922716
0,8.0,440.0,432,0,3.0,1497922716,6,1497923148
0,8.0,440.0,405,0,3.0,1497922716,8,1497923553
0,8.0,441.0,0,1,3.0,1497922729,5.5,1497922729
0,8.0,441.0,433,0,3.0,1497922729,10,1497923162
0,8.0,441.0,403,0,3.0,1497922729,9,1497923565
0,8.0,442.0,0,1,3.0,1497922745,9.5,1497922745
0,8.0,442.0,428,0,3.0,1497922745,8,1497923173
0,8.0,442.0,410,0,3.0,1497922745,15,1497923583
0,8.0,443.0,0,1,3.0,1497922760,7.5,1497922760
0,8.0,443.0,423,0,3.0,1497922760,6,1497923183
0,8.0,443.0,415,0,3.0,1497922760,12,1497923598
0,8.0,444.0,0,0,3.0,1497922780,10,1497922780
