Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
945	Leitner	2_21	Unit 12	To_lose	7	1	1970-01-18 03:08:13	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_lose	7	0.7058	Single-KC	105	0.6636	KC2	7	0.7058
946	Leitner	2_22	Unit 12	Environment	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	.	.	.	correct	0	0	1	leitner_2 (2_2)	Environment	1	0.3464	Single-KC	1	0.3414	KC52	1	0.3465
947	Leitner	2_22	Unit 12	Environment	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	.	.	.	correct	0	0	1	leitner_2 (2_2)	Environment	2	0.3464	Single-KC	2	0.3414	KC52	2	0.3465
948	Leitner	2_22	Unit 12	Environment	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	.	.	.	correct	0	0	1	leitner_2 (2_2)	Environment	3	0.3464	Single-KC	3	0.3414	KC52	3	0.3465
949	Leitner	2_22	Unit 12	Earth	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Earth	1	0.2008	Single-KC	4	0.3414	KC36	1	0.2009
950	Leitner	2_22	Unit 12	To_protect	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_protect	1	0.3480	Single-KC	5	0.3414	KC38	1	0.3481
951	Leitner	2_22	Unit 12	To_protect	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_protect	2	0.3480	Single-KC	6	0.3414	KC38	2	0.3481
952	Leitner	2_22	Unit 12	To_protect	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_protect	3	0.3480	Single-KC	7	0.3414	KC38	3	0.3481
953	Leitner	2_22	Unit 12	To_protect	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_protect	4	0.3480	Single-KC	8	0.3414	KC38	4	0.3481
954	Leitner	2_22	Unit 12	To_protect	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_protect	5	0.3480	Single-KC	9	0.3414	KC38	5	0.3481
955	Leitner	2_22	Unit 12	Lifespan	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lifespan	1	0.3855	Single-KC	10	0.3414	KC17	1	0.3857
956	Leitner	2_22	Unit 12	Lifespan	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Lifespan	2	0.3855	Single-KC	11	0.3414	KC17	2	0.3857
957	Leitner	2_22	Unit 12	Lifespan	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lifespan	3	0.3855	Single-KC	12	0.3414	KC17	3	0.3857
958	Leitner	2_22	Unit 12	Lifespan	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lifespan	4	0.3855	Single-KC	13	0.3414	KC17	4	0.3857
959	Leitner	2_22	Unit 12	Lifespan	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lifespan	5	0.3855	Single-KC	14	0.3414	KC17	5	0.3857
960	Leitner	2_22	Unit 12	To_commit_suicide	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_commit_suicide	1	0.2107	Single-KC	15	0.3414	KC48	1	0.2107
961	Leitner	2_22	Unit 12	To_commit_suicide	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_commit_suicide	2	0.2107	Single-KC	16	0.3414	KC48	2	0.2107
962	Leitner	2_22	Unit 12	To_commit_suicide	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_commit_suicide	3	0.2107	Single-KC	17	0.3414	KC48	3	0.2107
963	Leitner	2_22	Unit 12	To_commit_suicide	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_commit_suicide	4	0.2107	Single-KC	18	0.3414	KC48	4	0.2107
964	Leitner	2_22	Unit 12	To_commit_suicide	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_commit_suicide	5	0.2107	Single-KC	19	0.3414	KC48	5	0.2107
965	Leitner	2_22	Unit 12	To_commit_suicide	6	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_commit_suicide	6	0.2107	Single-KC	20	0.3414	KC48	6	0.2107
966	Leitner	2_22	Unit 12	Exhaust_gas	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Exhaust_gas	1	0.1386	Single-KC	21	0.3414	KC14	1	0.1387
967	Leitner	2_22	Unit 12	Exhaust_gas	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Exhaust_gas	2	0.1377	Single-KC	22	0.3414	KC14	2	0.1378
968	Leitner	2_22	Unit 12	Exhaust_gas	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Exhaust_gas	3	0.1368	Single-KC	23	0.3414	KC14	3	0.1369
969	Leitner	2_22	Unit 12	Rise_in_temperature	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Rise_in_temperature	1	0.2140	Single-KC	24	0.3414	KC6	1	0.2141
970	Leitner	2_22	Unit 12	Rise_in_temperature	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Rise_in_temperature	2	0.2140	Single-KC	25	0.3414	KC6	2	0.2141
971	Leitner	2_22	Unit 12	Sun	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Sun	1	0.2060	Single-KC	26	0.3414	KC1	1	0.2060
972	Leitner	2_22	Unit 12	Sun	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Sun	2	0.2060	Single-KC	27	0.3414	KC1	2	0.2060
973	Leitner	2_22	Unit 12	Sun	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Sun	3	0.2060	Single-KC	28	0.3414	KC1	3	0.2060
974	Leitner	2_22	Unit 12	To_get_on_well	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_on_well	1	0.2905	Single-KC	29	0.3414	KC30	1	0.2907
975	Leitner	2_22	Unit 12	Lack	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lack	1	0.3355	Single-KC	30	0.3414	KC29	1	0.3356
976	Leitner	2_22	Unit 12	Lack	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lack	2	0.3355	Single-KC	31	0.3414	KC29	2	0.3356
977	Leitner	2_22	Unit 12	Lack	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Lack	3	0.3355	Single-KC	32	0.3414	KC29	3	0.3356
978	Leitner	2_22	Unit 12	Lack	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lack	4	0.3355	Single-KC	33	0.3414	KC29	4	0.3356
979	Leitner	2_22	Unit 12	Company_employee	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	1	0.3265	Single-KC	34	0.3414	KC18	1	0.3266
980	Leitner	2_22	Unit 12	Company_employee	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	2	0.3139	Single-KC	35	0.3414	KC18	2	0.3140
981	Leitner	2_22	Unit 12	Company_employee	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Company_employee	3	0.3016	Single-KC	36	0.3414	KC18	3	0.3017
982	Leitner	2_22	Unit 12	Company_employee	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	4	0.2895	Single-KC	37	0.3414	KC18	4	0.2896
983	Leitner	2_22	Unit 12	Declining_birth_rate	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Declining_birth_rate	1	0.3947	Single-KC	38	0.3414	KC32	1	0.3948
984	Leitner	2_22	Unit 12	To_be_healed	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_be_healed	1	0.3104	Single-KC	39	0.3414	KC10	1	0.3105
985	Leitner	2_22	Unit 12	Pension	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Pension	1	0.2200	Single-KC	40	0.3414	KC21	1	0.2201
986	Leitner	2_22	Unit 12	Pension	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Pension	2	0.2200	Single-KC	41	0.3414	KC21	2	0.2201
987	Leitner	2_22	Unit 12	Pension	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Pension	3	0.2200	Single-KC	42	0.3414	KC21	3	0.2201
988	Leitner	2_22	Unit 12	To_proceed	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_proceed	1	0.2650	Single-KC	43	0.3414	KC26	1	0.2651
989	Leitner	2_22	Unit 12	Warming	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Warming	1	0.3306	Single-KC	44	0.3414	KC47	1	0.3307
990	Leitner	2_22	Unit 12	Warming	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Warming	2	0.3306	Single-KC	45	0.3414	KC47	2	0.3307
991	Leitner	2_22	Unit 12	Air	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	1	0.2041	Single-KC	46	0.3414	KC41	1	0.2042
992	Leitner	2_22	Unit 12	Air	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	2	0.2041	Single-KC	47	0.3414	KC41	2	0.2042
993	Leitner	2_22	Unit 12	Air	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	3	0.2041	Single-KC	48	0.3414	KC41	3	0.2042
994	Leitner	2_22	Unit 12	Conservation	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Conservation	1	0.1986	Single-KC	49	0.3414	KC33	1	0.1987
995	Leitner	2_22	Unit 12	Accounting	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	1	0.2544	Single-KC	50	0.3414	KC55	1	0.2545
996	Leitner	2_22	Unit 12	Accounting	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	2	0.2445	Single-KC	51	0.3414	KC55	2	0.2446
997	Leitner	2_22	Unit 12	Accounting	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	3	0.2349	Single-KC	52	0.3414	KC55	3	0.2350
998	Leitner	2_22	Unit 12	Tree_dies	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Tree_dies	1	0.3561	Single-KC	53	0.3414	KC44	1	0.3562
999	Leitner	2_22	Unit 12	Tree_dies	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Tree_dies	2	0.3561	Single-KC	54	0.3414	KC44	2	0.3562
1000	Leitner	2_22	Unit 12	Tree_dies	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Tree_dies	3	0.3561	Single-KC	55	0.3414	KC44	3	0.3562
1001	Leitner	2_22	Unit 12	Tree_dies	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Tree_dies	4	0.3561	Single-KC	56	0.3414	KC44	4	0.3562
1002	Leitner	2_22	Unit 12	Tree_dies	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Tree_dies	5	0.3561	Single-KC	57	0.3414	KC44	5	0.3562
1003	Leitner	2_22	Unit 12	Tree_dies	6	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Tree_dies	6	0.3561	Single-KC	58	0.3414	KC44	6	0.3562
1004	Leitner	2_22	Unit 12	Being_left_out	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Being_left_out	1	0.5758	Single-KC	59	0.3414	KC59	1	0.5759
1005	Leitner	2_22	Unit 12	Being_left_out	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Being_left_out	2	0.5758	Single-KC	60	0.3414	KC59	2	0.5759
1006	Leitner	2_22	Unit 12	Being_left_out	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Being_left_out	3	0.5758	Single-KC	61	0.3414	KC59	3	0.5759
1007	Leitner	2_22	Unit 12	Being_left_out	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Being_left_out	4	0.5758	Single-KC	62	0.3414	KC59	4	0.5759
1008	Leitner	2_22	Unit 12	Being_left_out	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Being_left_out	5	0.5758	Single-KC	63	0.3414	KC59	5	0.5759
1009	Leitner	2_22	Unit 12	Being_left_out	6	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Being_left_out	6	0.5758	Single-KC	64	0.3414	KC59	6	0.5759
1010	Leitner	2_22	Unit 12	Being_left_out	7	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Being_left_out	7	0.5758	Single-KC	65	0.3414	KC59	7	0.5759
1011	Leitner	2_22	Unit 12	Ultraviolet	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ultraviolet	1	0.4930	Single-KC	66	0.3414	KC57	1	0.4931
1012	Leitner	2_22	Unit 12	Ultraviolet	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Ultraviolet	2	0.4930	Single-KC	67	0.3414	KC57	2	0.4931
1013	Leitner	2_22	Unit 12	Ultraviolet	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ultraviolet	3	0.4930	Single-KC	68	0.3414	KC57	3	0.4931
1014	Leitner	2_22	Unit 12	Ultraviolet	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Ultraviolet	4	0.4930	Single-KC	69	0.3414	KC57	4	0.4931
1015	Leitner	2_22	Unit 12	Ultraviolet	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ultraviolet	5	0.4930	Single-KC	70	0.3414	KC57	5	0.4931
1016	Leitner	2_22	Unit 12	Ultraviolet	6	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Ultraviolet	6	0.4930	Single-KC	71	0.3414	KC57	6	0.4931
1017	Leitner	2_22	Unit 12	Ultraviolet	7	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ultraviolet	7	0.4930	Single-KC	72	0.3414	KC57	7	0.4931
1018	Leitner	2_22	Unit 12	Co2	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Co2	1	0.2289	Single-KC	73	0.3414	KC20	1	0.2290
1019	Leitner	2_22	Unit 12	Co2	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Co2	2	0.2289	Single-KC	74	0.3414	KC20	2	0.2290
1020	Leitner	2_22	Unit 12	Co2	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Co2	3	0.2289	Single-KC	75	0.3414	KC20	3	0.2290
1021	Leitner	2_22	Unit 12	Ageing_society	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ageing_society	1	0.2047	Single-KC	76	0.3414	KC43	1	0.2047
1022	Leitner	2_22	Unit 12	Ageing_society	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ageing_society	2	0.2047	Single-KC	77	0.3414	KC43	2	0.2047
1023	Leitner	2_22	Unit 12	Ageing_society	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ageing_society	3	0.2047	Single-KC	78	0.3414	KC43	3	0.2047
1024	Leitner	2_22	Unit 12	Lonely	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lonely	1	0.1314	Single-KC	79	0.3414	KC27	1	0.1315
1025	Leitner	2_22	Unit 12	Lonely	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lonely	2	0.1314	Single-KC	80	0.3414	KC27	2	0.1315
1026	Leitner	2_22	Unit 12	Lonely	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lonely	3	0.1314	Single-KC	81	0.3414	KC27	3	0.1315
1027	Leitner	2_22	Unit 12	Economics	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	1	0.2227	Single-KC	82	0.3414	KC5	1	0.2227
1028	Leitner	2_22	Unit 12	Economics	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	2	0.2227	Single-KC	83	0.3414	KC5	2	0.2227
1029	Leitner	2_22	Unit 12	Economics	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	3	0.2227	Single-KC	84	0.3414	KC5	3	0.2227
1030	Leitner	2_22	Unit 12	To_get_a_license	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_a_license	1	0.2847	Single-KC	85	0.3414	KC60	1	0.2944
1031	Leitner	2_22	Unit 12	To_get_a_license	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_get_a_license	2	0.2687	Single-KC	86	0.3414	KC60	2	0.2724
1032	Leitner	2_22	Unit 12	To_get_a_license	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_a_license	3	0.2533	Single-KC	87	0.3414	KC60	3	0.2514
1033	Leitner	2_22	Unit 12	To_get_a_license	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_get_a_license	4	0.2385	Single-KC	88	0.3414	KC60	4	0.2316
1034	Leitner	2_22	Unit 12	To_get_a_license	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_a_license	5	0.2243	Single-KC	89	0.3414	KC60	5	0.2128
1035	Leitner	2_22	Unit 12	To_get_a_license	6	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_a_license	6	0.2107	Single-KC	90	0.3414	KC60	6	0.1952
1036	Leitner	2_22	Unit 12	Average	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Average	1	0.3151	Single-KC	91	0.3414	KC31	1	0.3152
1037	Leitner	2_22	Unit 12	Average	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Average	2	0.3151	Single-KC	92	0.3414	KC31	2	0.3152
1038	Leitner	2_22	Unit 12	Atomic_energy	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Atomic_energy	1	0.4299	Single-KC	93	0.3414	KC22	1	0.4300
1039	Leitner	2_22	Unit 12	Atomic_energy	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Atomic_energy	2	0.4299	Single-KC	94	0.3414	KC22	2	0.4300
1040	Leitner	2_22	Unit 12	Atomic_energy	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Atomic_energy	3	0.4299	Single-KC	95	0.3414	KC22	3	0.4300
1041	Leitner	2_22	Unit 12	Atomic_energy	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	leitner_2 (2_2)	Atomic_energy	4	0.4299	Single-KC	96	0.3414	KC22	4	0.4300
