Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
788	EFC	2_14	Unit 12	To_proceed	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	To_proceed	2	0.1757	Single-KC	53	0.2298	KC26	2	0.1758
789	EFC	2_14	Unit 12	Warming	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	1	0.2289	Single-KC	54	0.2298	KC47	1	0.2290
790	EFC	2_14	Unit 12	Warming	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	2	0.2289	Single-KC	55	0.2298	KC47	2	0.2290
791	EFC	2_14	Unit 12	Warming	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Warming	3	0.2289	Single-KC	56	0.2298	KC47	3	0.2290
792	EFC	2_14	Unit 12	Warming	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Warming	4	0.2289	Single-KC	57	0.2298	KC47	4	0.2290
793	EFC	2_14	Unit 12	Warming	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	5	0.2289	Single-KC	58	0.2298	KC47	5	0.2290
794	EFC	2_14	Unit 12	Warming	6	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	6	0.2289	Single-KC	59	0.2298	KC47	6	0.2290
795	EFC	2_14	Unit 12	Air	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Air	1	0.1336	Single-KC	60	0.2298	KC41	1	0.1337
796	EFC	2_14	Unit 12	Air	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Air	2	0.1336	Single-KC	61	0.2298	KC41	2	0.1337
797	EFC	2_14	Unit 12	Air	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Air	3	0.1336	Single-KC	62	0.2298	KC41	3	0.1337
798	EFC	2_14	Unit 12	Conservation	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Conservation	1	0.1297	Single-KC	63	0.2298	KC33	1	0.1298
799	EFC	2_14	Unit 12	Conservation	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Conservation	2	0.1297	Single-KC	64	0.2298	KC33	2	0.1298
800	EFC	2_14	Unit 12	Conservation	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Conservation	3	0.1297	Single-KC	65	0.2298	KC33	3	0.1298
801	EFC	2_14	Unit 12	Accounting	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Accounting	1	0.1702	Single-KC	66	0.2298	KC55	1	0.1703
802	EFC	2_14	Unit 12	Accounting	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Accounting	2	0.1629	Single-KC	67	0.2298	KC55	2	0.1630
803	EFC	2_14	Unit 12	Accounting	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Accounting	3	0.1558	Single-KC	68	0.2298	KC55	3	0.1559
804	EFC	2_14	Unit 12	Tree_dies	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Tree_dies	1	0.2495	Single-KC	69	0.2298	KC44	1	0.2496
805	EFC	2_14	Unit 12	Tree_dies	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Tree_dies	2	0.2495	Single-KC	70	0.2298	KC44	2	0.2496
806	EFC	2_14	Unit 12	Tree_dies	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Tree_dies	3	0.2495	Single-KC	71	0.2298	KC44	3	0.2496
807	EFC	2_14	Unit 12	Being_left_out	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Being_left_out	1	0.4493	Single-KC	72	0.2298	KC59	1	0.4495
808	EFC	2_14	Unit 12	Being_left_out	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Being_left_out	2	0.4493	Single-KC	73	0.2298	KC59	2	0.4495
809	EFC	2_14	Unit 12	Being_left_out	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Being_left_out	3	0.4493	Single-KC	74	0.2298	KC59	3	0.4495
810	EFC	2_14	Unit 12	Being_left_out	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Being_left_out	4	0.4493	Single-KC	75	0.2298	KC59	4	0.4495
811	EFC	2_14	Unit 12	Being_left_out	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Being_left_out	5	0.4493	Single-KC	76	0.2298	KC59	5	0.4495
812	EFC	2_14	Unit 12	Co2	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Co2	1	0.1514	Single-KC	77	0.2298	KC20	1	0.1515
813	EFC	2_14	Unit 12	Co2	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Co2	2	0.1514	Single-KC	78	0.2298	KC20	2	0.1515
814	EFC	2_14	Unit 12	Co2	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Co2	3	0.1514	Single-KC	79	0.2298	KC20	3	0.1515
815	EFC	2_14	Unit 12	Ageing_society	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Ageing_society	1	0.1339	Single-KC	80	0.2298	KC43	1	0.1340
816	EFC	2_14	Unit 12	Ageing_society	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Ageing_society	2	0.1339	Single-KC	81	0.2298	KC43	2	0.1340
817	EFC	2_14	Unit 12	Ageing_society	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Ageing_society	3	0.1339	Single-KC	82	0.2298	KC43	3	0.1340
818	EFC	2_14	Unit 12	Ageing_society	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Ageing_society	4	0.1339	Single-KC	83	0.2298	KC43	4	0.1340
819	EFC	2_14	Unit 12	Lonely	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Lonely	1	0.0834	Single-KC	84	0.2298	KC27	1	0.0834
820	EFC	2_14	Unit 12	Lonely	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Lonely	2	0.0834	Single-KC	85	0.2298	KC27	2	0.0834
821	EFC	2_14	Unit 12	Lonely	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Lonely	3	0.0834	Single-KC	86	0.2298	KC27	3	0.0834
822	EFC	2_14	Unit 12	Economics	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	1	0.1469	Single-KC	87	0.2298	KC5	1	0.1470
823	EFC	2_14	Unit 12	Economics	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	2	0.1469	Single-KC	88	0.2298	KC5	2	0.1470
824	EFC	2_14	Unit 12	Economics	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Economics	3	0.1469	Single-KC	89	0.2298	KC5	3	0.1470
825	EFC	2_14	Unit 12	Economics	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	4	0.1469	Single-KC	90	0.2298	KC5	4	0.1470
826	EFC	2_14	Unit 12	To_get_a_license	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_a_license	1	0.1931	Single-KC	91	0.2298	KC60	1	0.2005
827	EFC	2_14	Unit 12	To_get_a_license	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	To_get_a_license	2	0.1809	Single-KC	92	0.2298	KC60	2	0.1837
828	EFC	2_14	Unit 12	To_get_a_license	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_a_license	3	0.1694	Single-KC	93	0.2298	KC60	3	0.1680
829	EFC	2_14	Unit 12	To_get_a_license	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	To_get_a_license	4	0.1584	Single-KC	94	0.2298	KC60	4	0.1534
830	EFC	2_14	Unit 12	To_get_a_license	5	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_a_license	5	0.1481	Single-KC	95	0.2298	KC60	5	0.1398
831	EFC	2_14	Unit 12	To_get_a_license	6	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	efc_1 (1_1)	To_get_a_license	6	0.1383	Single-KC	96	0.2298	KC60	6	0.1273
832	EFC	2_14	Unit 12	To_get_a_license	7	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_a_license	7	0.1290	Single-KC	97	0.2298	KC60	7	0.1157
833	EFC	2_14	Unit 12	Average	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Average	1	0.2166	Single-KC	98	0.2298	KC31	1	0.2168
834	EFC	2_14	Unit 12	Average	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Average	2	0.2166	Single-KC	99	0.2298	KC31	2	0.2168
835	EFC	2_14	Unit 12	Average	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Average	3	0.2166	Single-KC	100	0.2298	KC31	3	0.2168
836	EFC	2_14	Unit 12	Atomic_energy	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Atomic_energy	1	0.3119	Single-KC	101	0.2298	KC22	1	0.3120
837	EFC	2_14	Unit 12	Atomic_energy	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	Atomic_energy	2	0.3119	Single-KC	102	0.2298	KC22	2	0.3120
838	EFC	2_14	Unit 12	To_lose	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	To_lose	1	0.2497	Single-KC	103	0.2298	KC2	1	0.2499
839	EFC	2_14	Unit 12	To_lose	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	To_lose	2	0.2497	Single-KC	104	0.2298	KC2	2	0.2499
840	EFC	2_14	Unit 12	To_lose	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	efc_1 (1_1)	To_lose	3	0.2497	Single-KC	105	0.2298	KC2	3	0.2499
841	EFC	2_15	Unit 12	Value	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Value	1	0.2955	Single-KC	1	0.3461	KC46	1	0.2954
842	EFC	2_15	Unit 12	Value	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Value	2	0.2955	Single-KC	2	0.3461	KC46	2	0.2954
843	EFC	2_15	Unit 12	Value	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Value	3	0.2955	Single-KC	3	0.3461	KC46	3	0.2954
844	EFC	2_15	Unit 12	Wind-force	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Wind-force	1	0.3842	Single-KC	4	0.3461	KC54	1	0.3842
845	EFC	2_15	Unit 12	Wind-force	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Wind-force	2	0.3842	Single-KC	5	0.3461	KC54	2	0.3842
846	EFC	2_15	Unit 12	Wind-force	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Wind-force	3	0.3842	Single-KC	6	0.3461	KC54	3	0.3842
847	EFC	2_15	Unit 12	Wind-force	4	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Wind-force	4	0.3842	Single-KC	7	0.3461	KC54	4	0.3842
848	EFC	2_15	Unit 12	Solitude	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Solitude	1	0.3980	Single-KC	8	0.3461	KC56	1	0.3979
849	EFC	2_15	Unit 12	Solitude	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Solitude	2	0.3980	Single-KC	9	0.3461	KC56	2	0.3979
850	EFC	2_15	Unit 12	Solitude	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Solitude	3	0.3980	Single-KC	10	0.3461	KC56	3	0.3979
851	EFC	2_15	Unit 12	Solitude	4	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Solitude	4	0.3980	Single-KC	11	0.3461	KC56	4	0.3979
852	EFC	2_15	Unit 12	Purpose	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Purpose	1	0.4194	Single-KC	12	0.3461	KC24	1	0.4193
853	EFC	2_15	Unit 12	Purpose	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Purpose	2	0.4194	Single-KC	13	0.3461	KC24	2	0.4193
854	EFC	2_15	Unit 12	Global_warming	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Global_warming	1	0.2172	Single-KC	14	0.3461	KC53	1	0.2171
855	EFC	2_15	Unit 12	Global_warming	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Global_warming	2	0.2172	Single-KC	15	0.3461	KC53	2	0.2171
856	EFC	2_15	Unit 12	Global_warming	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Global_warming	3	0.2172	Single-KC	16	0.3461	KC53	3	0.2171
857	EFC	2_15	Unit 12	International_conference	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	International_conference	1	0.4404	Single-KC	17	0.3461	KC37	1	0.4404
858	EFC	2_15	Unit 12	International_conference	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	International_conference	2	0.4404	Single-KC	18	0.3461	KC37	2	0.4404
859	EFC	2_15	Unit 12	Solar_heat	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Solar_heat	1	0.4114	Single-KC	19	0.3461	KC4	1	0.4114
860	EFC	2_15	Unit 12	Solar_heat	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Solar_heat	2	0.4114	Single-KC	20	0.3461	KC4	2	0.4114
861	EFC	2_15	Unit 12	Solar_heat	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Solar_heat	3	0.4114	Single-KC	21	0.3461	KC4	3	0.4114
862	EFC	2_15	Unit 12	Solar_heat	4	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Solar_heat	4	0.4114	Single-KC	22	0.3461	KC4	4	0.4114
863	EFC	2_15	Unit 12	Solar_heat	5	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Solar_heat	5	0.4114	Single-KC	23	0.3461	KC4	5	0.4114
864	EFC	2_15	Unit 12	Relation_to	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Relation_to	1	0.4788	Single-KC	24	0.3461	KC11	1	0.4787
865	EFC	2_15	Unit 12	Relation_to	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Relation_to	2	0.4788	Single-KC	25	0.3461	KC11	2	0.4787
866	EFC	2_15	Unit 12	Relation_to	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Relation_to	3	0.4788	Single-KC	26	0.3461	KC11	3	0.4787
867	EFC	2_15	Unit 12	Relation_to	4	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Relation_to	4	0.4788	Single-KC	27	0.3461	KC11	4	0.4787
868	EFC	2_15	Unit 12	Relation_to	5	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Relation_to	5	0.4788	Single-KC	28	0.3461	KC11	5	0.4787
869	EFC	2_15	Unit 12	National_resource	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	National_resource	1	0.5015	Single-KC	29	0.3461	KC8	1	0.5014
870	EFC	2_15	Unit 12	Hard_rubbish	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Hard_rubbish	1	0.3899	Single-KC	30	0.3461	KC34	1	0.3899
871	EFC	2_15	Unit 12	Hard_rubbish	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Hard_rubbish	2	0.3899	Single-KC	31	0.3461	KC34	2	0.3899
872	EFC	2_15	Unit 12	Hard_rubbish	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Hard_rubbish	3	0.3899	Single-KC	32	0.3461	KC34	3	0.3899
873	EFC	2_15	Unit 12	Hydrolytic_power	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Hydrolytic_power	1	0.4107	Single-KC	33	0.3461	KC25	1	0.4107
874	EFC	2_15	Unit 12	Hydrolytic_power	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Hydrolytic_power	2	0.4107	Single-KC	34	0.3461	KC25	2	0.4107
875	EFC	2_15	Unit 12	Hydrolytic_power	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Hydrolytic_power	3	0.4107	Single-KC	35	0.3461	KC25	3	0.4107
876	EFC	2_15	Unit 12	Hydrolytic_power	4	1	1970-01-18 03:08:14	1970-01-18 03:08:14		1970-01-18 03:08:14	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Hydrolytic_power	4	0.4107	Single-KC	36	0.3461	KC25	4	0.4107
877	EFC	2_15	Unit 12	Hydrolytic_power	5	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Hydrolytic_power	5	0.4107	Single-KC	37	0.3461	KC25	5	0.4107
878	EFC	2_15	Unit 12	Hydrolytic_power	6	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Hydrolytic_power	6	0.4107	Single-KC	38	0.3461	KC25	6	0.4107
879	EFC	2_15	Unit 12	Bullying	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Bullying	1	0.2023	Single-KC	39	0.3461	KC45	1	0.2023
880	EFC	2_15	Unit 12	Bullying	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Bullying	2	0.2023	Single-KC	40	0.3461	KC45	2	0.2023
881	EFC	2_15	Unit 12	Bullying	3	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Bullying	3	0.2023	Single-KC	41	0.3461	KC45	3	0.2023
882	EFC	2_15	Unit 12	Generation_of_electricity	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Generation_of_electricity	1	0.4368	Single-KC	42	0.3461	KC7	1	0.4367
883	EFC	2_15	Unit 12	To_save	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	To_save	1	0.4213	Single-KC	43	0.3461	KC19	1	0.4212
884	EFC	2_15	Unit 12	To_save	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	To_save	2	0.4213	Single-KC	44	0.3461	KC19	2	0.4212
885	EFC	2_15	Unit 12	Oil	1	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Oil	1	0.3703	Single-KC	45	0.3461	KC49	1	0.3702
886	EFC	2_15	Unit 12	Oil	2	1	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	1970-01-18 03:08:14	0	0	.	correct	0	0	1	efc_1 (1_1)	Oil	2	0.3703	Single-KC	46	0.3461	KC49	2	0.3702
